,Amount of Calcium (Ca),Amount of Magnesium (Mg),Amount of Sodium (Na),Amount of Potassium (K),Total Amount (N+K) (mg/L),Ca Weight (%) (meq/L),Mg Weight (%) (meq/L),Na Weight (%) (meq/L),K Weight (%) (meq/L),Total Amount (Na+K %) (meq/L),Total Weight Amount (Ca + Mg+ Na+K %) (meq/L),Ca Relative Conc (meq%),Mg Relative Conc (meq%),Na+K Relative Conc (meq%),Amount of Chloride (Cl),Amount of Sulfate (SO4),Amount of Carbonate (CO3),Amount of Hydrogencarbonate (HCO3),Cl Weight (%) (meq/L),SO4 Weight (%) (meq/L),CO3 Weight (%) (meq/L),HCO3 Weight (%) (meq/L),Total Amount (CO3+HCO3 %) (meq/L),Total Weight Amount (Cl + SO4+ CO3+HCO3 %) (meq/L),Cl Relative Conc (meq%),SO4 Relative Conc (meq%),CO3 + HCO3 Relative Conc (meq%),ROWID,District LGD Code,Amount of Total Dissolved Solids (TDS),"Amount of Potential of Hydrogen (H+, pH)",Country,State LGD Code,State,District,Year,Surface Water Station,Surface Water Station Latitude,Surface Water Station Longitude,Month
324,8.92,8.26,11.08,3.28,14.36,0.4451319926144019,0.6796955358979634,0.4819486733362332,0.08389175916926697,0.5658404325055002,1.6906679610178654,26.328764895172586,40.20278088719166,33.46845421763575,24.0,2.0,0.2,111.8,0.6770098730606487,0.04164237528108603,0.006665777896280496,1.8323062803199162,1.8389720582161966,2.5576243065579316,26.470262709216012,1.628166231229192,71.90157105955478,13587,229,184.0,14.2,India,12,Arunachal Pradesh,Changlang,2018,Miao,27.48694444,96.20944444,2022-01-18
332,17.6,1.0,12.12,2.76,14.879999999999999,0.8782873396876092,0.0822875951450319,0.5271857329273597,0.07059184613023683,0.5977775790575965,1.5583525138902377,56.35999119962091,5.280422395547135,38.35958640483195,2.0,15.34,0.4,75.6,0.05641748942172073,0.3193970184059299,0.013331555792560993,1.2390192736331453,1.2523508294257064,1.6281653372533569,3.4650958432080703,19.61698920238276,76.91791495440918,13643,229,84.0,15.4,India,12,Arunachal Pradesh,Changlang,2018,Miao,27.48694444,96.20944444,2022-10-18
343,52.66,2.4,7.12,0.21,7.33,2.62787564249713,0.19749022834807653,0.309699869508482,0.005371118727300629,0.3150709882357826,3.1404368590809892,83.67866511623309,6.288622800264473,10.03271208350243,48.0,1.0,0.1,95.9,1.3540197461212975,0.020821187640543016,0.003332888948140248,1.5717188934050086,1.575051782353149,2.9498927161149897,45.90064373271657,0.7058286400315104,53.39352762725192,13698,231,322.0,7.3,India,12,Arunachal Pradesh,East Kameng,2018,Seppa,27.35583333,93.04527778,2022-01-18
352,37.6,4.8,27.85,5.85,33.7,1.876341134787165,0.39498045669615306,1.2113962592431493,0.14962402168908895,1.3610202809322383,3.6323418724155565,51.65651253909569,10.873989028832403,37.4694984320719,68.0,16.34,0.2,86.0,1.9181946403385048,0.3402182060464729,0.006665777896280496,1.4094663694768585,1.416132147373139,3.6745449937581167,52.2022357488317,9.258784601206283,38.53897964996203,13754,231,225.0,7.4,India,12,Arunachal Pradesh,East Kameng,2018,Seppa,27.35583333,93.04527778,2022-10-18
365,13.38,6.2,10.92,0.38,11.3,0.6676979889216028,0.5101830898991977,0.4749891257068291,0.00971916722082971,0.4847082929276588,1.6625893717484592,40.160126142236756,30.68605505174525,29.153818806018002,55.04,2.4,0.02,195.2,1.5526093088857544,0.04997085033730324,0.0006665777896280496,3.199160875835846,3.199827453625474,4.802407612848532,32.3298110875022,1.0405374629927175,66.62965144950508,13809,232,296.0,17.2,India,12,Arunachal Pradesh,East Siang,2018,Passighat,28.07305556,95.34027778,2022-01-18
376,41.6,2.0,4.74,3.04,7.78,2.0759518938070762,0.1645751902900638,0.20617659852109615,0.07775333776663768,0.28392993628773383,2.5244570203848737,82.23360021754621,6.519231223234411,11.247168559219377,6.0,32.0,0.4,103.4,0.1692524682651622,0.6662780044973765,0.013331555792560993,1.6946374721384556,1.7079690279310167,2.5434995006935552,6.65431497898902,26.19532672664954,67.15035829436145,13865,232,130.0,15.4,India,12,Arunachal Pradesh,East Siang,2018,Passighat,28.07305556,95.34027778,2022-10-18
384,32.0,4.32,4.8,1.04,5.84,1.5968860721592892,0.35548241102653777,0.20878642888212268,0.02659982607806026,0.23538625496018295,2.18775473814601,72.99200611091139,16.248732311181627,10.759261577906972,5.0,1.0,0.9,95.1,0.1410437235543018,0.020821187640543016,0.02999600053326223,1.5586075783401074,1.5886035788733697,1.7504684900682146,8.057484288037966,1.1894637212082364,90.75305199075379,13920,234,137.0,8.0,India,12,Arunachal Pradesh,Lohit,2018,Tezu,27.91083333,96.17055556,2022-01-18
391,24.8,6.7,5.2,4.07,9.27,1.2375867059234493,0.5513268874717137,0.2261852979556329,0.10409739628625506,0.33028269424188794,2.1191962876370507,58.398870984404425,26.015848116006985,15.585280899588598,1.0,5.0,1.4,94.5,0.028208744710860365,0.10410593820271509,0.046660445273963465,1.548774092041432,1.5954345373153953,1.7277492202289708,1.632687451430132,6.025523668818002,92.34178887975186,13976,234,100.0,8.2,India,12,Arunachal Pradesh,Lohit,2018,Tezu,27.91083333,96.17055556,2022-10-18
392,8.8,1.0,,,0.0,0.4391436698438046,0.0822875951450319,0.0,0.0,0.0,0.5214312649888365,84.21889889038516,15.781101109614823,0.0,1.0,8.0,0.1,31.9,0.028208744710860365,0.16656950112434413,0.003332888948140248,0.5228136882129277,0.5261465771610679,0.7209248229962724,3.9128552396934486,23.10497513902436,72.9821696212822,14409,241,45.0,7.6,India,12,Arunachal Pradesh,Upper Subansiri,2018,Daporizo,27.98944444,94.22805556,2022-10-18
393,12.0,1.0,,,0.0,0.5988322770597335,0.0822875951450319,0.0,0.0,0.0,0.6811198722047654,87.9187792776227,12.081220722377298,0.0,19.0,0.2,0.1,31.9,0.5359661495063469,0.004164237528108604,0.003332888948140248,0.5228136882129277,0.5261465771610679,1.0662769641955234,50.2651907059362,0.3905399504949829,49.34426934356882,14410,241,76.0,7.3,India,12,Arunachal Pradesh,Upper Subansiri,2018,Lemeking,28.37194444,93.56666667,2022-10-18
402,41.6,10.32,4.68,2.3,6.9799999999999995,2.0759518938070762,0.8492079818967291,0.2035667681600696,0.05882653844186403,0.2623933066019336,3.187553182305739,65.12681593301046,26.641374538022564,8.231809528966966,72.24,2.8,0.2,165.92,2.0377997179125527,0.058299325393520444,0.006665777896280496,2.719286744460469,2.72595252235675,4.822051565662823,42.26001506129567,1.2090149721471677,56.53096996655716,14586,678,190.0,13.8,India,12,Arunachal Pradesh,Namsai,2018,Namsai,27.66611111,95.83027778,2022-01-18
409,22.4,2.0,10.4,3.5,13.9,1.1178202505115025,0.1645751902900638,0.4523705959112658,0.0895186454550105,0.5418892413662764,1.8242846821678427,61.27444150784454,9.021354610865613,29.70420388128984,2.0,10.0,0.4,91.6,0.05641748942172073,0.20821187640543018,0.013331555792560993,1.5012455749311655,1.5145771307237266,1.7792064965508776,3.170935444035876,11.702513272577647,85.12655128338648,14642,678,94.0,15.2,India,12,Arunachal Pradesh,Namsai,2018,Namsai,27.66611111,95.83027778,2022-10-18
416,48.36,14.24,6.84,2.88,9.719999999999999,2.413294076550726,1.171775354865254,0.2975206611570248,0.07366105683155148,0.3711817179885763,3.9562511494045562,60.99951659828127,29.618325799200452,9.382157602518278,4.86,69.44,1.4,138.0,0.13709449929478137,1.445823269759307,0.046660445273963465,2.261701848695424,2.3083622939693877,3.8912800630234763,3.5231208516063646,37.155466744686585,59.32141240370704,16742,280,248.0,16.06,India,18,Assam,Barpeta,2018,Beki Road bridge,26.49444444,90.91527778,2022-11-18
417,53.36,11.22,10.06,3.36,13.42,2.662807525325615,0.9232668175272578,0.4375815571987821,0.08593789963681006,0.5235194568355922,4.109593799688465,64.79490808866497,22.466133212417432,12.738958698917605,8.74,46.94,0.66,192.0,0.2465444287729196,0.9773465478470892,0.021997067057725635,3.1467156155762424,3.1687126826339678,4.392603659253977,5.612717374432815,22.249823195136116,72.13745943043105,16751,280,236.0,15.14,India,18,Assam,Barpeta,2018,Beki Road bridge,26.49444444,90.91527778,2022-10-18
418,13.46,8.18,4.5,4.18,8.68,0.6716902041020011,0.6731125282863608,0.19573727707699,0.10691083942912681,0.30264811650611684,1.6474508488944788,40.7714867216062,40.85782156949039,18.370691708903408,7.28,42.7,1.04,66.0,0.20535966149506346,0.8890647122511869,0.03466204506065858,1.0816834928543333,1.1163455379149918,2.2107699116612425,9.289056288121351,40.2151624898457,50.49578122203294,16760,280,168.0,16.44,India,18,Assam,Barpeta,2018,Beki Road bridge,26.49444444,90.91527778,2022-09-18
425,68.36,51.66,7.74,2.64,10.38,3.411347871650282,4.250977165192347,0.33666811657242285,0.0675226354289222,0.404190752001345,8.066515788843974,42.29022741600767,52.69904970708006,5.010722876912267,6.8,50.86,4.66,360.0,0.19181946403385047,1.058965603398018,0.15531262498333556,5.900091779205455,6.05540440418879,7.306189471620659,2.6254378534656464,14.494088984570478,82.88047316196388,16853,281,574.0,16.28,India,18,Assam,Bongaigaon,2018,Manas N H Crossing,26.46416667,90.74888889,2022-11-18
426,73.36,44.66,2.0,0.68,2.68,3.6608613204251705,3.6749639991771237,0.08699434536755112,0.017392193974116326,0.10438653934166744,7.440211858943962,49.20372416578983,49.393270902083366,1.4030049321268079,4.86,53.96,2.1,526.0,0.13709449929478137,1.1235112850837012,0.0699906679109452,8.620689655172415,8.69068032308336,9.951286107461842,1.3776560920299825,11.290111378078569,87.33223252989146,16862,281,458.0,15.26,India,18,Assam,Bongaigaon,2018,Manas N H Crossing,26.46416667,90.74888889,2022-10-18
427,20.2,9.54,3.96,2.9,6.859999999999999,1.0080343330505512,0.7850236576836042,0.1722488038277512,0.07417259194843726,0.24642139577618846,2.0394793865103438,49.42606136242205,38.49137494970326,12.082563687874698,4.54,85.5,0.36,56.0,0.12806770098730605,1.780211543266428,0.011998400213304892,0.9177920545430707,0.9297904547563756,2.8380696990101097,4.512493158007175,62.72613896294894,32.76136787904389,16871,281,572.0,15.78,India,18,Assam,Bongaigaon,2018,Manas N H Crossing,26.46416667,90.74888889,2022-09-18
538,36.8,13.34,2.58,8.74,11.32,1.8364189829831825,1.0977165192347254,0.11222270552414094,0.22354084607908334,0.3357635516032243,3.269899053821132,56.16133564848687,33.5703488446213,10.268315506891822,7.76,8.74,0.66,136.0,0.21889985895627642,0.18197717997834598,0.021997067057725635,2.228923561033172,2.2509206280908973,2.65179766702552,8.254772288181888,6.862408178466608,84.8828195333515,17099,282,192.0,15.42,India,18,Assam,Cachar,2018,AP Ghat,24.83277778,92.79166667,2022-12-18
539,23.34,11.6,2.14,8.36,10.5,1.1647287788811815,0.9545361036823699,0.0930839495432797,0.21382167885825362,0.30690562840153335,2.426170510965085,48.00688053940093,39.34332312458424,12.64979633601482,9.7,20.92,0.46,296.0,0.2736248236953455,0.43557924544015997,0.01533128916144514,4.851186574013374,4.866517863174819,5.575721932310325,4.907433100451763,7.812069015064312,87.28049788448392,17100,282,158.0,14.44,India,18,Assam,Cachar,2018,B.P.GHAT,24.87555556,92.58333333,2022-12-18
540,33.34,17.42,2.0,8.16,10.16,1.6637556764309598,1.4334499074264557,0.08699434536755112,0.2087063276893959,0.295700673056947,3.3929062569143627,49.03629957474989,42.248438326441985,8.715262098808129,4.86,21.96,1.12,142.0,0.13709449929478137,0.4572332805863247,0.03732835621917078,2.3272584240199294,2.3645867802391,2.9589145601202063,4.633269954547519,15.45273684981798,79.9139931956345,17102,282,194.0,15.84,India,18,Assam,Cachar,2018,DHOLAI,24.58611111,92.84222222,2022-12-18
541,28.34,14.5,2.02,9.54,11.559999999999999,1.4142422276560707,1.1931701296029624,0.08786428882122663,0.2440022507545143,0.3318665395757409,2.939278896834774,48.115278518790035,40.59397462717313,11.29074685403684,8.74,10.4,1.5,130.0,0.2465444287729196,0.21654035146164738,0.04999333422210372,2.130588698046414,2.1805820322685174,2.6436668125030844,9.32585103413564,8.190909324788247,82.48323964107611,17103,282,180.0,16.18,India,18,Assam,Cachar,2018,Fulertal,24.78861111,93.01888889,2022-12-18
542,11.68,16.7,2.0,7.78,9.780000000000001,0.5828634163381405,1.3742028389220324,0.08699434536755112,0.19898716046856618,0.2859815058361173,2.2430477610962902,25.985332387807286,61.264983419273705,12.749684192919002,6.8,54.36,0.04,56.0,0.19181946403385047,1.1318397601399184,0.0013331555792560992,0.9177920545430707,0.9191252101223267,2.2427844342960954,8.552737441039607,50.465829119914936,40.98143343904547,17104,282,96.0,13.7,India,18,Assam,Cachar,2018,GUMRA,25.01194444,92.51,2022-12-18
579,7.5,10.04,8.96,4.72,13.68,0.3742701731623334,0.8261674552561201,0.38973466724662903,0.1207222875850427,0.5104569548316717,1.7108945832501252,21.87570039828788,48.28862417032611,29.83567543138601,16.84,5.2,0.1,108.0,0.47503526093088855,0.10827017573082369,0.003332888948140248,1.7700275337616362,1.7733604227097766,2.3566658593714886,20.15709011279088,4.59420987919343,75.2487000080157,17180,282,154.0,15.08,India,18,Assam,Cachar,2018,AP Ghat,24.83277778,92.79166667,2022-02-18
580,7.14,13.68,8.7,4.88,13.579999999999998,0.3563052048505414,1.1256943015840362,0.3784254023488473,0.12481456852012891,0.5032399708689762,1.9852394773035535,17.947719100090236,56.703199510872494,25.349081389037288,18.52,4.76,0.1,124.0,0.522425952045134,0.09910885316898475,0.003332888948140248,2.0322538350596564,2.0355867240077967,2.6571215292219152,19.66134955814821,3.729933015070139,76.60871742678165,17181,282,160.0,14.28,India,18,Assam,Cachar,2018,B.P.GHAT,24.87555556,92.58333333,2022-02-18
581,4.46,18.6,10.82,3.08,13.9,0.22256599630720095,1.5305492696975933,0.47063940843845153,0.07877640800040923,0.5494158164388607,2.3025310824436547,9.666145139330487,66.47246942148705,23.86138543918247,16.84,4.6,0.36,112.0,0.47503526093088855,0.09577746314649788,0.011998400213304892,1.8355841090861413,1.8475825092994462,2.418395233376833,19.642581757308186,3.9603726398667565,76.39704560282505,17183,282,142.0,15.02,India,18,Assam,Cachar,2018,DHOLAI,24.58611111,92.84222222,2022-02-18
582,8.92,11.88,14.3,3.52,17.82,0.4451319926144019,0.9775766303229789,0.6220095693779905,0.09003018057189627,0.7120397499498867,2.134748372887268,20.851731204851866,45.79352970770963,33.35473908743849,20.2,4.8,0.18,120.0,0.5698166431593793,0.09994170067460648,0.005999200106652446,1.9666972597351515,1.972696459841804,2.6424548036757898,21.5639125545964,3.782153644996405,74.65393380040719,17184,282,168.0,14.98,India,18,Assam,Cachar,2018,Fulertal,24.78861111,93.01888889,2022-02-18
583,10.72,12.8,10.22,2.24,12.46,0.5349568341733619,1.0532812178564082,0.4445411048281862,0.05729193309120672,0.5018330379193929,2.090071089949163,25.5951501719673,50.394516383747856,24.01033344428486,8.42,4.0,0.62,64.0,0.23751763046544427,0.08328475056217206,0.020663911478469535,1.0489052051920809,1.0695691166705503,1.3903714976981667,17.08303362508993,5.990107730204075,76.926858644706,17185,282,96.0,12.9,India,18,Assam,Cachar,2018,GUMRA,25.01194444,92.51,2022-02-18
622,8.04,14.44,12.5,0.36,12.86,0.4012176256300214,1.1882328738942605,0.5437146585471945,0.009207632103943935,0.5529222906511384,2.14237279017542,18.727722246564248,55.463403910995645,25.808873842440114,20.64,2.1,0.0,63.44,0.5822284908321579,0.04372449404514034,0.0,1.03972728464665,1.03972728464665,1.6656802695239483,34.95439680020698,2.625023231957764,62.420579967835266,17270,282,154.0,14.26,India,18,Assam,Cachar,2018,AP Ghat,24.83277778,92.79166667,2022-01-18
623,6.24,14.44,8.6,0.4,9.0,0.3113927840710614,1.1882328738942605,0.3740756850804698,0.010230702337715485,0.3843063874181853,1.8839320453835071,16.528875594749596,63.071960414175926,20.399163991074477,68.8,4.2,0.0,302.56,1.940761636107193,0.08744898809028068,0.0,4.958699357545562,4.958699357545562,6.986909981743036,27.777109497309254,1.251611775717549,70.9712787269732,17271,282,152.0,14.66,India,18,Assam,Cachar,2018,B.P.GHAT,24.87555556,92.58333333,2022-01-18
624,6.24,30.96,13.8,0.3,14.100000000000001,0.3113927840710614,2.5476239456901872,0.6002609830361028,0.007673026753286613,0.6079340097893894,3.4669507395506383,8.981748154616755,73.48313077042428,17.53512107495896,75.68,2.4,0.0,292.8,2.1348377997179124,0.04997085033730324,0.0,4.79874131375377,4.79874131375377,6.983549963808986,30.569521386419975,0.7155508387033577,68.71492777487666,17273,282,146.0,14.98,India,18,Assam,Cachar,2018,DHOLAI,24.58611111,92.84222222,2022-01-18
625,8.92,16.52,6.24,0.2,6.44,0.4451319926144019,1.3593910717959268,0.2714223575467595,0.005115351168857743,0.2765377087156172,2.081060773125946,21.38966811362133,65.32202660059733,13.288305285781346,65.36,3.0,0.0,200.08,1.8437235543018333,0.06246356292162905,0.0,3.279139897731743,3.279139897731743,5.185327014955205,35.55655311582621,1.2046214779024629,63.23882540627133,17274,282,148.0,15.1,India,18,Assam,Cachar,2018,Fulertal,24.78861111,93.01888889,2022-01-18
626,11.6,8.26,6.2,0.26,6.46,0.5788712011577424,0.6796955358979634,0.2696824706394085,0.006649956519515065,0.27633242715892353,1.5348991642146295,37.713956372758645,44.28274845310421,18.003295174137133,24.08,5.0,0.0,107.36,0.6792665726375176,0.10410593820271509,0.0,1.7595384817097155,1.7595384817097155,2.542910992549948,26.712164705236937,4.093967052237289,69.19386824252578,17275,282,82.0,13.66,India,18,Assam,Cachar,2018,GUMRA,25.01194444,92.51,2022-01-18
627,8.04,16.52,6.8,0.2,7.0,0.4012176256300214,1.3593910717959268,0.2957807742496738,0.005115351168857743,0.30089612541853156,2.0615048228444794,19.462366577266522,65.94168768037268,14.595945742360811,68.8,2.2,0.0,307.44,1.940761636107193,0.04580661280919464,0.0,5.038678379441458,5.038678379441458,7.025246628357846,27.625530301999472,0.6520285369668503,71.72244116103367,17277,282,120.0,14.32,India,18,Assam,Cachar,2018,TULARGRAM,24.71194444,92.88388889,2022-01-18
820,36.8,3.42,10.8,2.96,13.760000000000002,1.8364189829831825,0.28142357539600904,0.46976946498477606,0.07570719729909459,0.5454766622838707,2.663319220663062,68.95226710848375,10.566648309095505,20.481084582420745,6.8,9.78,0.16,108.0,0.19181946403385047,0.20363121512451068,0.005332622317024397,1.7700275337616362,1.7753601560786607,2.170810835237022,8.836304892172075,9.38042190591319,81.78327320191472,17693,282,150.0,14.4,India,18,Assam,Cachar,2018,AP Ghat,24.83277778,92.79166667,2022-11-18
821,16.68,11.68,10.38,3.0,13.38,0.8323768651130296,0.9611191112939724,0.4515006524575903,0.07673026753286613,0.5282309199904565,2.3217268963974584,35.8516269249669,41.396734163062284,22.75163891197081,6.8,21.96,0.08,88.0,0.19181946403385047,0.4572332805863247,0.0026663111585121984,1.442244657139111,1.444910968297623,2.093963712917798,9.160591601970165,21.83577861285861,69.00362978517123,17694,282,126.0,14.02,India,18,Assam,Cachar,2018,B.P.GHAT,24.87555556,92.58333333,2022-11-18
822,23.34,9.62,10.74,3.64,14.38,1.1647287788811815,0.7916066652952067,0.4671596346237495,0.09309939127321092,0.5602590258969604,2.5165944700733487,46.281941438392906,31.455471857256942,22.262586704350152,2.92,19.88,0.14,112.0,0.08236953455571226,0.41392521029399515,0.004666044527396347,1.8355841090861413,1.8402501536135376,2.336544898463245,3.525270779512392,17.715268838456108,78.75946038203149,17696,282,156.0,14.22,India,18,Assam,Cachar,2018,DHOLAI,24.58611111,92.84222222,2022-11-18
823,21.68,8.64,11.52,2.5,14.02,1.0818903138879186,0.7109648220530755,0.5010874293170944,0.06394188961072178,0.5650293189278162,2.3578844548688105,45.883941074971524,30.152657420723045,23.96340150430542,5.82,6.06,0.18,100.0,0.16417489421720732,0.12617639710169068,0.005999200106652446,1.6389143831126263,1.6449135832192787,1.9352648745381766,8.483329407628778,6.519851559430637,84.99681903294058,17697,282,140.0,14.52,India,18,Assam,Cachar,2018,Fulertal,24.78861111,93.01888889,2022-11-18
824,8.34,6.84,6.9,1.46,8.36,0.4161884325565148,0.5628471507920181,0.3001304915180514,0.037342063532661514,0.3374725550507129,1.3165081383992459,31.613054292437724,42.75303238735683,25.633913320205433,7.76,27.52,0.02,52.0,0.21889985895627642,0.5729990838677438,0.0006665777896280496,0.8522354792185657,0.8529020570081938,1.644800999832214,13.308592284331441,34.83698538158691,51.85442233408164,17698,282,82.0,13.54,India,18,Assam,Cachar,2018,GUMRA,25.01194444,92.51,2022-11-18
860,20.0,11.64,9.02,2.96,11.98,0.9980537950995558,0.9578276074881712,0.3923444976076555,0.07570719729909459,0.4680516949067501,2.423933097494477,41.17497286254329,39.515430870523595,19.309596266933127,12.62,6.06,0.52,148.0,0.3559943582510578,0.12617639710169068,0.01733102253032929,2.425593287006687,2.442924309537016,2.9250950648897645,12.170351744259424,4.3135827828708795,83.5160654728697,17774,282,152.0,15.14,India,18,Assam,Cachar,2018,AP Ghat,24.83277778,92.79166667,2022-10-18
861,20.0,11.64,9.52,2.36,11.879999999999999,0.9980537950995558,0.9578276074881712,0.4140930839495433,0.06036114379252135,0.47445422774206464,2.4303356303297914,41.06650055425152,39.41133049833928,19.52216894740922,9.7,5.64,0.36,140.0,0.2736248236953455,0.11743149829266261,0.011998400213304892,2.294480136357677,2.3064785365709817,2.69753485855899,10.143513913348077,4.35328937159292,85.503196715059,17775,282,150.0,14.86,India,18,Assam,Cachar,2018,B.P.GHAT,24.87555556,92.58333333,2022-10-18
862,18.34,2.74,4.46,2.28,6.74,0.9152153301062926,0.2254680106973874,0.193997390169639,0.05831500332497826,0.25231239349461726,1.3929957342982973,65.70122991563359,16.185836406093795,18.112933678272622,10.56,6.68,0.18,144.0,0.29788434414668546,0.13908553343882735,0.005999200106652446,2.3600367116821817,2.366035911788834,2.8030057893743465,10.627318190918745,4.96201377699874,84.41066803208253,17777,282,152.0,14.24,India,18,Assam,Cachar,2018,DHOLAI,24.58611111,92.84222222,2022-10-18
863,15.0,10.72,11.7,3.74,15.44,0.7485403463246668,0.8821230199547418,0.508916920400174,0.09565706685763979,0.6045739872578137,2.2352373535372223,33.48818169757746,39.46440043867369,27.04741786374885,3.88,6.06,0.18,108.0,0.10944992947813821,0.12617639710169068,0.005999200106652446,1.7700275337616362,1.7760267338682887,2.0116530604481175,5.44079551439934,6.272274259537751,88.28693022606292,17778,282,124.0,14.48,India,18,Assam,Cachar,2018,Fulertal,24.78861111,93.01888889,2022-10-18
864,6.66,11.82,9.82,3.5,13.32,0.3323519137681521,0.972639374614277,0.42714223575467597,0.0895186454550105,0.5166608812096865,1.8216521695921155,18.244532041622893,53.393254258416405,28.36221369996071,15.2,27.52,0.02,48.0,0.4287729196050775,0.5729990838677438,0.0006665777896280496,0.7866789038940606,0.7873454816836887,1.78911748515651,23.965610037485547,32.02691207378248,44.00747788873197,17779,282,66.0,13.28,India,18,Assam,Cachar,2018,GUMRA,25.01194444,92.51,2022-10-18
865,25.0,12.56,4.22,3.38,7.6,1.2475672438744447,1.0335321950216005,0.18355806872553285,0.08644943475369585,0.2700075034792287,2.5511069423752737,48.90297710188759,40.51308778374081,10.583935114371618,2.92,50.64,0.22,104.0,0.08236953455571226,1.0543849421170983,0.007332355685908545,1.7044709584371314,1.71180331412304,2.8485577907958506,2.8916223789407227,37.01469373463252,60.093683886426746,17781,282,136.0,13.5,India,18,Assam,Cachar,2018,TULARGRAM,24.71194444,92.88388889,2022-10-18
899,38.72,13.88,7.76,2.54,10.3,1.93223214731274,1.1421518206130428,0.3375380600260983,0.06496495984449333,0.40250301987059167,3.4768869877963744,55.57362531755381,32.84984023414952,11.576534448296668,4.54,14.36,0.22,52.0,0.12806770098730605,0.2989922545181977,0.007332355685908545,0.8522354792185657,0.8595678349044742,1.286627790409978,9.9537490128748,23.238442131187387,66.80780885593781,17855,282,98.0,15.34,India,18,Assam,Cachar,2018,AP Ghat,24.83277778,92.79166667,2022-09-18
900,13.46,8.18,7.3,2.06,9.36,0.6716902041020011,0.6731125282863608,0.31752936059156156,0.05268811703923475,0.3702174776307963,1.7150202100191583,39.165148036039625,39.24808141350367,21.586770550456702,5.46,16.22,0.06,56.0,0.1540197461212976,0.3377196635296077,0.0019997333688841486,0.9177920545430707,0.9197917879119548,1.4115311975628602,10.911536803949286,23.92576686315627,65.16269633289444,17856,282,130.0,13.98,India,18,Assam,Cachar,2018,B.P.GHAT,24.87555556,92.58333333,2022-09-18
901,11.78,2.98,7.48,3.38,10.86,0.5878536853136384,0.245217033532195,0.3253588516746412,0.08644943475369585,0.411808286428337,1.2448790052741705,47.22175270231747,19.698061618300706,33.08018567938182,4.54,19.56,0.02,96.0,0.12806770098730605,0.40726243024902137,0.0006665777896280496,1.5733578077881212,1.5740243855777492,2.1093545168140766,6.071416633214255,19.307443438390894,74.62113992839485,17858,282,74.0,12.94,India,18,Assam,Cachar,2018,DHOLAI,24.58611111,92.84222222,2022-09-18
902,10.1,2.44,8.06,2.32,10.38,0.5040171665252756,0.2007817321538778,0.35058721183123104,0.05933807355874981,0.40992528538998085,1.1147241840691342,45.2145179703051,18.011785787310547,36.773696242384354,5.46,22.14,0.04,80.0,0.1540197461212976,0.46098109436162243,0.0013331555792560992,1.311131506490101,1.3124646620693572,1.9274655025522773,7.9907913224568965,23.916438128267853,68.09277054927524,17859,282,74.0,12.94,India,18,Assam,Cachar,2018,Fulertal,24.78861111,93.01888889,2022-09-18
903,8.42,3.46,6.5,2.4,8.9,0.420180647736913,0.28471507920181033,0.28273162244454114,0.061384214026292905,0.34411583647083405,1.0490115634095574,40.054910965062945,27.1412717583792,32.80381727655786,5.46,6.4,0.0,36.0,0.1540197461212976,0.13325560089947533,0.0,0.5900091779205454,0.5900091779205454,0.8772845249413184,17.556418897460887,15.189553344553616,67.2540277579855,17860,282,36.0,12.8,India,18,Assam,Cachar,2018,GUMRA,25.01194444,92.51,2022-09-18
914,27.52,26.84,9.0,1.6,10.6,1.3733220220569888,2.2085990536926556,0.39147455415398,0.04092280935086194,0.432397363504842,4.014318439254486,34.210589987774696,55.0180332505665,10.7713767616588,6.24,2.2,32.0,236.0,0.17602256699576868,0.04580661280919464,1.0665244634048794,3.8678379441457977,4.934362407550677,5.15619158735564,3.41380966966827,0.8883807366957561,95.69780959363597,17916,283,324.0,15.24,India,18,Assam,Darrang,2018,Suklai,26.63777778,91.71527778,2022-01-18
919,58.36,16.1,11.84,3.44,15.28,2.9123209741005036,1.3248302818350135,0.5150065245759026,0.08798404010435316,0.6029905646802557,4.840141820615773,60.170157859754454,27.37172444394338,12.458117696302171,8.74,35.56,1.36,198.0,0.2465444287729196,0.7404014324977097,0.045327289694707375,3.245050478563,3.290377768257707,4.277323629528336,5.763988188102247,17.30992313479339,76.92608867710437,17963,283,124.0,15.72,India,18,Assam,Darrang,2018,Suklai,26.63777778,91.71527778,2022-11-18
923,63.36,15.04,10.28,3.86,14.139999999999999,3.1618344228753927,1.2376054309812796,0.44715093518921273,0.09872627755895443,0.5458772127481671,4.94531706660484,63.93592929009342,25.025805510807132,11.038265199099436,9.7,64.06,0.68,260.0,0.2736248236953455,1.3338052802531857,0.022663644847353687,4.261177396092828,4.283841040940182,5.891271144888713,4.6445803794439735,22.640364828741582,72.71505479181445,17972,283,300.0,14.88,India,18,Assam,Darrang,2018,Suklai,26.63777778,91.71527778,2022-10-18
924,16.84,6.14,12.48,5.38,17.86,0.840361295473826,0.5052458341904957,0.542844715093519,0.13760294644227325,0.6804476615357922,2.0260547912001137,41.47771813101097,24.93742204726943,33.58485982171961,8.18,47.52,7.04,92.0,0.23074753173483778,0.9894228366786042,0.23463538194907343,1.507801232463616,1.7424366144126895,2.9626069828261317,7.788664951930946,33.39703316755029,58.814301880518755,17981,283,248.0,17.82,India,18,Assam,Darrang,2018,Suklai,26.63777778,91.71527778,2022-09-18
