,Amount of Calcium (Ca),Amount of Magnesium (Mg),Amount of Sodium (Na),Amount of Potassium (K),Total Amount (N+K) (mg/L),Ca Weight (%) (meq/L),Mg Weight (%) (meq/L),Na Weight (%) (meq/L),K Weight (%) (meq/L),Total Amount (Na+K %) (meq/L),Total Weight Amount (Ca + Mg+ Na+K %) (meq/L),Ca Relative Conc (meq%),Mg Relative Conc (meq%),Na+K Relative Conc (meq%),Amount of Chloride (Cl),Amount of Sulfate (SO4),Amount of Carbonate (CO3),Amount of Hydrogencarbonate (HCO3),Cl Weight (%) (meq/L),SO4 Weight (%) (meq/L),CO3 Weight (%) (meq/L),HCO3 Weight (%) (meq/L),Total Amount (CO3+HCO3 %) (meq/L),Total Weight Amount (Cl + SO4+ CO3+HCO3 %) (meq/L),Cl Relative Conc (meq%),SO4 Relative Conc (meq%),CO3 + HCO3 Relative Conc (meq%),ROWID,District LGD Code,Amount of Total Dissolved Solids (TDS),"Amount of Potential of Hydrogen (H+, pH)",Country,State LGD Code,State,District,Year,Surface Water Station,Surface Water Station Latitude,Surface Water Station Longitude,Month
1477,47.52,13.06,7.3,0.36,7.66,2.3713758171565447,1.0746759925941165,0.31752936059156156,0.009207632103943935,0.3267369926955055,3.7727888024461667,62.85471944835644,28.484923192555275,8.660357359088287,8.5,2.44,0.0,114.68,0.2397743300423131,0.05080369784292496,0.0,1.87950701455356,1.87950701455356,2.170085042438798,11.049075282913728,2.3410924848286334,86.60983223225763,20325,295,240.0,14.32,India,18,Assam,Lakhimpur,2014,Ranganadi NT Road crossing,27.204275,94.05960556,2022-04-14
1492,51.6,9.6,7.6,0.4,8.0,2.574978791356854,0.7899609133923061,0.3305785123966942,0.010230702337715485,0.3408092147344097,3.70574891948357,69.48605659219085,21.31717314249111,9.196770265318046,26.0,2.42,0.0,195.2,0.7334273624823695,0.0503872740901141,0.0,3.199160875835846,3.199160875835846,3.9829755124083297,18.414056531291557,1.2650661279021307,80.3208773408063,20434,295,140.0,15.0,India,18,Assam,Lakhimpur,2014,Badatighat,26.93472222,93.96222222,2022-01-14
1493,48.0,16.52,7.2,0.42,7.62,2.395329108238934,1.3593910717959268,0.31317964332318404,0.010742237454601258,0.3239218807777853,4.078642060812646,58.72859330445091,33.32950162155381,7.941905073995282,22.0,2.4,0.0,195.2,0.620592383638928,0.04997085033730324,0.0,3.199160875835846,3.199160875835846,3.8697241098120774,16.037122183086726,1.2913285009284534,82.67154931598482,20435,295,188.0,16.2,India,18,Assam,Lakhimpur,2014,Chouldhowaghat,27.4475,94.25277778,2022-01-14
1494,51.6,19.2,7.4,0.38,7.78,2.574978791356854,1.5799218267846122,0.32187907785993913,0.00971916722082971,0.33159824508076885,4.486498863222235,57.39394725952268,35.215027908196134,7.391024832281194,22.0,2.44,0.0,146.4,0.620592383638928,0.05080369784292496,0.0,2.399370656876885,2.399370656876885,3.070766738358738,20.20968821521826,1.6544303808005454,78.1358814039812,20436,295,170.0,14.74,India,18,Assam,Lakhimpur,2014,Ranganadi NT Road crossing,27.204275,94.05960556,2022-01-14
1512,51.6,19.2,8.4,0.44,8.84,2.574978791356854,1.5799218267846122,0.3653762505437147,0.011253772571487033,0.3766300231152017,4.531530641256668,56.82359880596041,34.86508095963076,8.311320234408832,5.0,2.34,0.0,161.04,0.1410437235543018,0.048721579078870654,0.0,2.639307722564573,2.639307722564573,2.8290730251977454,4.985510175879719,1.7221746715239044,93.29231515259639,20464,295,56.0,14.8,India,18,Assam,Lakhimpur,2014,Badatighat,26.93472222,93.96222222,2022-07-14
1513,48.0,12.38,8.2,0.4,8.6,2.395329108238934,1.0187204278954949,0.35667681600695955,0.010230702337715485,0.36690751834467505,3.780957054479104,63.35245478129173,26.94345408363392,9.704091135074352,26.0,2.46,0.0,170.8,0.7334273624823695,0.05122012159573582,0.0,2.7992657663563656,2.7992657663563656,3.583913250434471,20.464428439875253,1.429167449561635,78.1064041105631,20465,295,124.0,16.46,India,18,Assam,Lakhimpur,2014,Chouldhowaghat,27.4475,94.25277778,2022-07-14
1514,30.96,19.2,7.6,0.42,8.02,1.5449872748141125,1.5799218267846122,0.3305785123966942,0.010742237454601258,0.34132074985129546,3.46622985145002,44.57255695746205,45.580411412234746,9.847031630303212,32.0,2.44,0.0,122.0,0.9026798307475317,0.05080369784292496,0.0,1.999475547397404,1.999475547397404,2.9529590759878603,30.568653595226543,1.7204335222942255,67.71091288247924,20466,295,150.0,15.4,India,18,Assam,Lakhimpur,2014,Ranganadi NT Road crossing,27.204275,94.05960556,2022-07-14
1525,99.76,9.6,7.7,0.4,8.1,4.978292329956584,0.7899609133923061,0.3349282296650718,0.010230702337715485,0.3451589320027873,6.113412175351678,81.43230306028245,12.921767594491747,5.6459293452258,5.0,2.34,0.0,458.72,0.1410437235543018,0.048721579078870654,0.0,7.51802805821424,7.51802805821424,7.707793360847412,1.8298845979803893,0.6321080080630768,97.53800739395653,20602,295,526.0,14.2,India,18,Assam,Lakhimpur,2014,Badatighat,26.93472222,93.96222222,2022-10-14
1526,34.4,14.4,7.6,0.34,7.9399999999999995,1.7166525275712359,1.1849413700884592,0.3305785123966942,0.008696096987058163,0.33927460938375237,3.2408685070434475,52.968903978683464,36.56246365791149,10.468632363405048,14.0,2.5,0.0,146.4,0.3949224259520451,0.052052969101357545,0.0,2.399370656876885,2.399370656876885,2.8463460519302877,13.874715819751543,1.8287646038701841,84.29651957637827,20603,295,156.0,16.4,India,18,Assam,Lakhimpur,2014,Chouldhowaghat,27.4475,94.25277778,2022-10-14
1527,34.4,9.6,7.5,0.32,7.82,1.7166525275712359,0.7899609133923061,0.3262287951283167,0.008184561870172387,0.3344133569984891,2.841026797962031,60.4236654438688,27.805472090547443,11.77086246558377,28.0,2.32,0.0,170.8,0.7898448519040902,0.0483051553260598,0.0,2.7992657663563656,2.7992657663563656,3.6374157735865156,21.714450617376027,1.3280075287744904,76.95754185384948,20604,295,160.0,15.8,India,18,Assam,Lakhimpur,2014,Ranganadi NT Road crossing,27.204275,94.05960556,2022-10-14
1538,19.74,7.73,4.0,0.18,4.18,0.9850790957632615,0.6360831104710966,0.17398869073510223,0.004603816051971968,0.1785925067870742,1.7997547130214322,54.734075073458676,35.342766759768,9.923158166773332,7.75,1.18,0.0,81.74,0.21861777150916784,0.024569001415840758,0.0,1.3396486167562607,1.3396486167562607,1.5828353896812692,13.811781877911526,1.5522145622981138,84.63600355979037,20653,296,85.0,7.145,India,18,Assam,Marigaon,2014,Dharamtul,26.16621389,92.35544167,2022-04-14
1542,24.0,5.16,3.1,0.21,3.31,1.197664554119467,0.42460399094836454,0.13484123531970424,0.005371118727300629,0.14021235404700486,1.7624808991148364,67.95333525151763,24.091267664892804,7.955397083589566,12.0,1.2,0.0,97.6,0.3385049365303244,0.02498542516865162,0.0,1.599580437917923,1.599580437917923,1.963070799616899,17.24364381541333,1.2727724936628686,81.48358369092381,20727,296,85.0,7.5,India,18,Assam,Marigaon,2014,Dharamtul,26.16621389,92.35544167,2022-01-14
1547,16.0,7.2,3.8,0.18,3.98,0.7984430360796446,0.5924706850442296,0.1652892561983471,0.004603816051971968,0.16989307225031908,1.5608067933741934,51.155789394890405,37.959258478329076,10.884952126780519,3.0,1.2,0.0,48.4,0.0846262341325811,0.02498542516865162,0.0,0.793234561426511,0.793234561426511,0.9028462207277438,9.373272235039948,2.7674065189653216,87.85932124599474,20747,296,65.0,8.1,India,18,Assam,Marigaon,2014,Dharamtul,26.16621389,92.35544167,2022-07-14
1550,12.04,4.13,3.85,0.19,4.04,0.6008283846499325,0.3398477679489817,0.1674641148325359,0.004859583610414855,0.17232369844295076,1.112999851041865,53.982791110664095,30.53439473786582,15.482814151470077,2.5,1.18,0.0,36.6,0.0705218617771509,0.024569001415840758,0.0,0.5998426642192213,0.5998426642192213,0.6949335274122129,10.148001067060264,3.535446261649021,86.31655267129072,20839,296,55.0,7.1,India,18,Assam,Marigaon,2014,Dharamtul,26.16621389,92.35544167,2022-10-14
1554,22.32,11.52,3.65,0.18,3.83,1.1138280353311043,0.9479530960707673,0.15876468029578078,0.004603816051971968,0.16336849634775275,2.2251496277496243,50.05632077235002,42.60176862935133,7.3419105982986546,4.5,1.21,0.0,78.08,0.12693935119887165,0.02519363704505705,0.0,1.2796643503343386,1.2796643503343386,1.4317973385782672,8.865734540680087,1.7595812176933918,89.37468424162653,20872,297,104.0,6.79,India,18,Assam,Nagaon,2014,Kampur,26.15279444,92.65360833,2022-04-14
1558,20.0,4.9,3.8,0.16,3.96,0.9980537950995558,0.40320921621065625,0.1652892561983471,0.004092280935086194,0.16938153713343332,1.5706445484436453,63.54421795106533,25.671576462681962,10.784205586252714,2.0,1.22,0.0,26.84,0.05641748942172073,0.02540184892146248,0.0,0.4398846204274289,0.4398846204274289,0.521703958770612,10.814081141854421,4.869015941784604,84.31690291636099,20909,297,95.0,6.9,India,18,Assam,Nagaon,2014,Kampur,26.15279444,92.65360833,2022-01-14
1563,20.0,4.8,4.1,0.2,4.3,0.9980537950995558,0.39498045669615306,0.17833840800347978,0.005115351168857743,0.18345375917233753,1.5764880109680464,63.30868285428308,25.054453566926547,11.636863578790383,12.0,1.22,0.0,61.0,0.3385049365303244,0.02540184892146248,0.0,0.999737773698702,0.999737773698702,1.3636445591504889,24.82354615496014,1.8627910587849297,73.31366278625492,20919,297,83.0,7.4,India,18,Assam,Nagaon,2014,Kampur,26.15279444,92.65360833,2022-07-14
1566,16.0,2.4,3.8,0.17,3.9699999999999998,0.7984430360796446,0.19749022834807653,0.1652892561983471,0.0043480484935290815,0.16963730469187618,1.1655705691195972,68.5023332978235,16.943652626477085,14.554014075699433,9.0,1.21,0.0,36.6,0.2538787023977433,0.02519363704505705,0.0,0.5998426642192213,0.5998426642192213,0.8789150036620217,28.885466892697387,2.866447488106031,68.24808561919657,20965,297,62.0,6.8,India,18,Assam,Nagaon,2014,Kampur,26.15279444,92.65360833,2022-10-14
1597,24.62,5.845,3.6,0.2,3.8000000000000003,1.2286042217675532,0.48097099362271134,0.15658982166159202,0.005115351168857743,0.16170517283044977,1.8712803882207143,65.6558060193084,25.702775310975028,8.641418669716582,7.25,1.3,0.0,96.38,0.20451339915373765,0.027067543932705922,0.0,1.5795856824439491,1.5795856824439491,1.8111666255303926,11.291804755614175,1.4944811565738356,87.213714087812,21103,300,134.5,7.475,India,18,Assam,Sivasagar,2014,Bihubar,26.85583333,94.79944444,2022-04-14
1598,19.18,7.045,3.8,0.18,3.98,0.957133589500474,0.5797161077967496,0.1652892561983471,0.004603816051971968,0.16989307225031908,1.7067427695475428,56.07954558695508,33.96622608516644,9.954228327878472,8.25,1.25,0.0,76.86,0.232722143864598,0.026026484550678772,0.0,1.2596695948603644,1.2596695948603644,1.5184182232756411,15.326616889683597,1.7140524363921665,82.95933067392424,21104,300,132.5,7.115,India,18,Assam,Sivasagar,2014,Desangpani,27.04722222,94.9125,2022-04-14
1599,27.76,4.81,3.85,0.19,4.04,1.3852986675981835,0.39580333264760337,0.1674641148325359,0.004859583610414855,0.17232369844295076,1.9534256986887377,70.9163736572158,20.26201113834488,8.821615204439322,8.0,1.31,0.0,93.94,0.22566995768688292,0.027275755809111353,0.0,1.5395961714960011,1.5395961714960011,1.7925418849919954,12.589382684795153,1.5216244617476904,85.88899285345715,21105,300,138.0,7.115,India,18,Assam,Sivasagar,2014,Nanglamoraghat,26.98500556,94.77708056,2022-04-14
1600,27.76,8.075,3.7,0.19,3.89,1.3852986675981835,0.6644723307961324,0.16093953892996957,0.004859583610414855,0.16579912254038442,2.2155701209347005,62.52560704392224,29.991031406210066,7.4833615498676895,6.75,1.27,0.0,117.12,0.19040902679830746,0.026442908303489634,0.0,1.919496525501508,1.919496525501508,2.136348460603305,8.912826269200293,1.2377619471320773,89.84941178366762,21106,300,141.5,6.73,India,18,Assam,Sivasagar,2014,Sivasagar,26.98194444,94.57916667,2022-04-14
1617,20.0,2.4,4.0,0.2,4.2,0.9980537950995558,0.19749022834807653,0.17398869073510223,0.005115351168857743,0.17910404190395998,1.3746480653515925,72.60431380626027,14.366602865553421,13.02908332818631,10.0,1.2,0.0,68.32,0.2820874471086036,0.02498542516865162,0.0,1.119706306542546,1.119706306542546,1.4267791788198014,19.770925402902208,1.7511767440648371,78.47789785303294,21251,300,81.0,8.5,India,18,Assam,Sivasagar,2014,Bihubar,26.85583333,94.79944444,2022-01-14
1618,16.0,4.8,3.69,0.19,3.88,0.7984430360796446,0.39498045669615306,0.1605045672031318,0.004859583610414855,0.16536415081354666,1.3587876435893442,58.7614289728522,29.068593503895958,12.16997752325185,12.0,1.17,0.0,97.6,0.3385049365303244,0.024360789539435327,0.0,1.599580437917923,1.599580437917923,1.9624461639876827,17.249132370718577,1.2413481697726831,81.50951945950874,21252,300,58.0,7.7,India,18,Assam,Sivasagar,2014,Desangpani,27.04722222,94.9125,2022-01-14
1619,28.0,2.4,3.87,0.17,4.04,1.397275313139378,0.19749022834807653,0.16833405828621142,0.0043480484935290815,0.1726821067797405,1.7674476482671952,79.05610751805101,11.17375264504699,9.770139836901985,13.0,1.25,0.0,134.2,0.36671368124118475,0.026026484550678772,0.0,2.1994231021371444,2.1994231021371444,2.592163267929008,14.147013260247617,1.0040449562990863,84.8489417834533,21253,300,40.0,7.9,India,18,Assam,Sivasagar,2014,Nanglamoraghat,26.98500556,94.77708056,2022-01-14
1620,28.0,4.8,3.85,0.18,4.03,1.397275313139378,0.39498045669615306,0.1674641148325359,0.004603816051971968,0.17206793088450786,1.964323700720039,71.13264033963421,20.107707123391616,8.759652536974174,66.5,1.18,0.0,97.6,1.8758815232722141,0.024569001415840758,0.0,1.599580437917923,1.599580437917923,3.500030962605978,53.596140814580416,0.7019652591172422,45.701893926302354,21254,300,77.0,8.1,India,18,Assam,Sivasagar,2014,Sivasagar,26.98194444,94.57916667,2022-01-14
1640,24.0,7.2,4.1,0.16,4.26,1.197664554119467,0.5924706850442296,0.17833840800347978,0.004092280935086194,0.18243068893856598,1.9725659281022627,60.71607225172436,30.035532734473676,9.248395013801959,9.0,1.2,0.0,85.4,0.2538787023977433,0.02498542516865162,0.0,1.3996328831781828,1.3996328831781828,1.6784970107445778,15.125359221528981,1.4885594081319296,83.38608137033907,21291,300,64.0,7.8,India,18,Assam,Sivasagar,2014,Bihubar,26.85583333,94.79944444,2022-07-14
1641,24.0,4.13,3.8,0.17,3.9699999999999998,1.197664554119467,0.3398477679489817,0.1652892561983471,0.0043480484935290815,0.16963730469187618,1.707149626760325,70.15580446760764,19.90732169118147,9.936873841210895,3.0,1.17,0.0,48.8,0.0846262341325811,0.024360789539435327,0.0,0.7997902189589615,0.7997902189589615,0.9087772426309779,9.312098736933798,2.6806117491354673,88.00728951393074,21292,300,51.0,7.2,India,18,Assam,Sivasagar,2014,Desangpani,27.04722222,94.9125,2022-07-14
1642,8.6,9.6,4.8,0.23,5.03,0.42916313189280897,0.7899609133923061,0.20878642888212268,0.005882653844186404,0.21466908272630908,1.4337931280114242,29.93201205309372,55.09587805654568,14.9721098903606,2.0,1.25,0.0,61.0,0.05641748942172073,0.026026484550678772,0.0,0.999737773698702,0.999737773698702,1.0821817476711015,5.213310014064959,2.4050012492530772,92.38168873668195,21293,300,51.0,7.6,India,18,Assam,Sivasagar,2014,Nanglamoraghat,26.98500556,94.77708056,2022-07-14
1643,8.6,9.29,4.2,0.18,4.38,0.42916313189280897,0.7644517588973462,0.18268812527185735,0.004603816051971968,0.18729194132382931,1.3809068321139844,31.078355317847,55.35867743713545,13.56296724501756,7.0,1.18,0.0,73.2,0.19746121297602254,0.024569001415840758,0.0,1.1996853284384426,1.1996853284384426,1.4217155428303059,13.888939596378265,1.7281235715359469,84.38293683208579,21294,300,61.0,7.5,India,18,Assam,Sivasagar,2014,Sivasagar,26.98194444,94.57916667,2022-07-14
1656,20.0,8.26,3.7,0.19,3.89,0.9980537950995558,0.6796955358979634,0.16093953892996957,0.004859583610414855,0.16579912254038442,1.8435484535379034,54.13764922664322,36.868872884440776,8.993477888916013,9.0,1.3,0.0,97.6,0.2538787023977433,0.027067543932705922,0.0,1.599580437917923,1.599580437917923,1.8805266842483723,13.500404143385824,1.439359736792278,85.0602361198219,21475,300,94.0,7.2,India,18,Assam,Sivasagar,2014,Bihubar,26.85583333,94.79944444,2022-10-14
1657,17.2,5.16,3.85,0.18,4.03,0.8583262637856179,0.42460399094836454,0.1674641148325359,0.004603816051971968,0.17206793088450786,1.4549981856184904,58.99156935517145,29.18244126661051,11.82598937821804,6.0,1.25,0.0,73.2,0.1692524682651622,0.026026484550678772,0.0,1.1996853284384426,1.1996853284384426,1.3949642812542835,12.133104090161984,1.8657455893621187,86.0011503204759,21476,300,93.0,7.6,India,18,Assam,Sivasagar,2014,Desangpani,27.04722222,94.9125,2022-10-14
1658,15.48,7.2,3.56,0.17,3.73,0.7724936374070562,0.5924706850442296,0.154849934754241,0.0043480484935290815,0.15919798324777007,1.5241623056990559,50.68316113832461,38.87188935383712,10.444949507838277,10.0,1.31,0.0,85.4,0.2820874471086036,0.027275755809111353,0.0,1.3996328831781828,1.3996328831781828,1.7089960860958977,16.506032366230635,1.5960104315640204,81.89795720220535,21477,300,90.0,7.8,India,18,Assam,Sivasagar,2014,Nanglamoraghat,26.98500556,94.77708056,2022-10-14
1659,20.64,22.7,3.6,0.2,3.8000000000000003,1.0299915165427416,1.8679284097922237,0.15658982166159202,0.005115351168857743,0.16170517283044977,3.059625099165415,33.663977878325554,61.05089183317738,5.285130288497067,2.5,1.27,0.0,97.6,0.0705218617771509,0.026442908303489634,0.0,1.599580437917923,1.599580437917923,1.6965452079985637,4.1567923710295025,1.5586326953635778,94.28457493360692,21478,300,96.0,7.6,India,18,Assam,Sivasagar,2014,Sivasagar,26.98194444,94.57916667,2022-10-14
1674,17.74,4.465,3.7,0.17,3.87,0.8852737162533059,0.3674141123225674,0.16093953892996957,0.0043480484935290815,0.16528758742349864,1.4179754159993718,62.43223304611214,25.9111764687132,11.656590485174664,6.5,1.2,0.0,79.3,0.18335684062059238,0.02498542516865162,0.0,1.2996591058083125,1.2996591058083125,1.5080013715975564,12.158930626591314,1.6568569259444634,86.18421244746422,21547,301,48.0,7.465,India,18,Assam,Sonitpur,2014,Bhalukpong,27.01444444,92.64972222,2022-04-14
1675,23.76,7.73,3.65,0.22,3.87,1.1856879085782723,0.6360831104710966,0.15876468029578078,0.005626886285743517,0.1643915665815243,1.986162585630893,59.69742442820437,32.02573218692711,8.276843384868528,4.0,1.22,0.0,74.42,0.11283497884344146,0.02540184892146248,0.0,1.2196800839124164,1.2196800839124164,1.3579169116773204,8.30941701021058,1.870648248285362,89.81993474150406,21549,301,51.0,7.01,India,18,Assam,Sonitpur,2014,NT Road Crossing Jia-Bharali,26.80976389,92.87663611,2022-04-14
1676,19.18,6.875,4.0,0.23,4.23,0.957133589500474,0.5657272166220942,0.17398869073510223,0.005882653844186404,0.17987134457928863,1.702732150701857,56.211635465152206,33.22467461420192,10.563689920645865,10.0,1.22,0.0,90.28,0.2820874471086036,0.02540184892146248,0.0,1.479611905074079,1.479611905074079,1.7871012011041452,15.784637542312563,1.4213995774703843,82.79396288021705,21550,301,87.0,7.47,India,18,Assam,Sonitpur,2014,Tezpur,26.61555556,92.79666667,2022-04-14
1691,20.0,4.13,3.7,0.18,3.8800000000000003,0.9980537950995558,0.3398477679489817,0.16093953892996957,0.004603816051971968,0.16554335498194153,1.5034449180304792,66.38446032376176,22.604603858329845,11.010935817908393,2.0,1.21,0.0,39.04,0.05641748942172073,0.02519363704505705,0.0,0.6398321751671693,0.6398321751671693,0.7214433016339471,7.820086387099949,3.4921160107797413,88.6877976021203,21695,301,68.0,7.3,India,18,Assam,Sonitpur,2014,Bhalukpong,27.01444444,92.64972222,2022-01-14
1692,28.0,7.22,3.7,0.19,3.89,1.397275313139378,0.5941164369471302,0.16093953892996957,0.004859583610414855,0.16579912254038442,2.1571908726268925,64.77291049529906,27.541208545150774,7.685880959550167,11.0,1.22,0.0,65.88,0.310296191819464,0.02540184892146248,0.0,1.079716795594598,1.079716795594598,1.4154148363355246,21.92263242222425,1.7946575286173532,76.2827100491584,21697,301,58.0,7.37,India,18,Assam,Sonitpur,2014,NT Road Crossing Jia-Bharali,26.80976389,92.87663611,2022-01-14
1693,24.0,2.4,3.4,0.17,3.57,1.197664554119467,0.19749022834807653,0.1478903871248369,0.0043480484935290815,0.15223843561836597,1.5473932180859096,77.39884989291546,12.762769413734894,9.83838069334965,13.0,1.2,0.0,97.6,0.36671368124118475,0.02498542516865162,0.0,1.599580437917923,1.599580437917923,1.9912795443277593,18.415981939139762,1.2547422203890768,80.32927584047117,21698,301,72.0,8.5,India,18,Assam,Sonitpur,2014,Tezpur,26.61555556,92.79666667,2022-01-14
1711,34.4,46.44,5.0,0.17,5.17,1.7166525275712359,3.821435918535281,0.2174858634188778,0.0043480484935290815,0.22183391191240687,5.759922358018924,29.80339700553991,66.34526788742394,3.8513351070361432,30.0,1.21,0.0,48.8,0.8462623413258109,0.02519363704505705,0.0,0.7997902189589615,0.7997902189589615,1.6712461973298294,50.63660534742844,1.5074761028811456,47.855918549690415,21735,301,398.0,8.2,India,18,Assam,Sonitpur,2014,Bhalukpong,27.01444444,92.64972222,2022-07-14
1712,15.48,7.22,4.0,0.21,4.21,0.7724936374070562,0.5941164369471302,0.17398869073510223,0.005371118727300629,0.17935980946240285,1.5459698838165894,49.96822030581698,38.43001362228444,11.601766071898572,6.0,1.22,0.0,61.0,0.1692524682651622,0.02540184892146248,0.0,0.999737773698702,0.999737773698702,1.1943920908853267,14.170595197068504,2.1267596390925285,83.70264516383895,21737,301,75.0,7.45,India,18,Assam,Sonitpur,2014,NT Road Crossing Jia-Bharali,26.80976389,92.87663611,2022-07-14
1713,28.0,5.16,3.6,0.18,3.7800000000000002,1.397275313139378,0.42460399094836454,0.15658982166159202,0.004603816051971968,0.161193637713564,1.9830729418013067,70.46010682139485,21.411415687144583,8.12847749146056,6.0,1.2,0.0,73.2,0.1692524682651622,0.02498542516865162,0.0,1.1996853284384426,1.1996853284384426,1.3939232218722564,12.142165767052056,1.7924534706504347,86.06538076229751,21738,301,78.0,7.6,India,18,Assam,Sonitpur,2014,Tezpur,26.61555556,92.79666667,2022-07-14
1725,16.0,9.6,3.75,0.18,3.93,0.7984430360796446,0.7899609133923061,0.16311439756415835,0.004603816051971968,0.16771821361613032,1.7561221630880812,45.46625814889835,44.98325515140625,9.550486699695398,8.0,1.2,0.0,61.0,0.22566995768688292,0.02498542516865162,0.0,0.999737773698702,0.999737773698702,1.2503931565542366,18.04792008849213,1.9982055274122783,79.95387438409558,21919,301,53.0,7.9,India,18,Assam,Sonitpur,2014,Bhalukpong,27.01444444,92.64972222,2022-10-14
1726,17.2,4.13,3.85,0.21,4.0600000000000005,0.8583262637856179,0.3398477679489817,0.1674641148325359,0.005371118727300629,0.17283523355983652,1.3710092652944361,62.60543130620528,24.788145241016764,12.606423452777953,14.0,1.21,0.0,73.2,0.3949224259520451,0.02519363704505705,0.0,1.1996853284384426,1.1996853284384426,1.6198013914355447,24.380916576571536,1.5553534635952657,74.0637299598332,21921,301,80.0,7.5,India,18,Assam,Sonitpur,2014,NT Road Crossing Jia-Bharali,26.80976389,92.87663611,2022-10-14
1727,25.8,4.8,3.65,0.22,3.87,1.287489395678427,0.39498045669615306,0.15876468029578078,0.005626886285743517,0.1643915665815243,1.8468614189561043,69.71229040055158,21.386577933898614,8.901131665549807,9.0,1.22,0.0,97.6,0.2538787023977433,0.02540184892146248,0.0,1.599580437917923,1.599580437917923,1.8788609892371289,13.51237286058216,1.3519812837125516,85.13564585570529,21922,301,81.0,7.9,India,18,Assam,Sonitpur,2014,Tezpur,26.61555556,92.79666667,2022-10-14
1739,29.76,18.91,3.9,0.18,4.08,1.4851040471081391,1.556058424192553,0.16963897346672466,0.004603816051971968,0.17424278951869662,3.215405260819389,46.18714988137099,48.393850789309816,5.41899932931919,14.0,1.16,0.0,123.22,0.3949224259520451,0.0241525776630299,0.0,2.019470302871378,2.019470302871378,2.4385453064864526,16.195000556338407,0.9904502327180394,82.81454921094355,21988,302,173.0,8.5,India,18,Assam,Tinsukia,2014,Dholabazar,27.75666667,95.60055556,2022-04-14
1740,19.18,9.79,3.85,0.2,4.05,0.957133589500474,0.8055955564698621,0.1674641148325359,0.005115351168857743,0.17257946600139365,1.9353086119717298,49.456380423240496,41.62620635729543,8.917413219464072,9.0,1.15,0.0,106.14,0.2538787023977433,0.02394436578662447,0.0,1.7395437262357416,1.7395437262357416,2.0173667944201092,12.584657539717291,1.1869118621786012,86.22843059810411,21990,302,130.0,6.9,India,18,Assam,Tinsukia,2014,Udaipur,27.33714722,95.85018056,2022-04-14
1748,36.0,7.2,3.8,0.17,3.9699999999999998,1.7964968311792004,0.5924706850442296,0.1652892561983471,0.0043480484935290815,0.16963730469187618,2.5586048209153063,70.21392348258485,23.15600596860758,6.630070548807561,28.0,1.24,0.0,256.2,0.7898448519040902,0.025818272674273342,0.0,4.198898649534549,4.198898649534549,5.014561774112912,15.751024466017583,0.5148659810625358,83.73410955291989,22099,302,188.0,7.9,India,18,Assam,Tinsukia,2014,Dholabazar,27.75666667,95.60055556,2022-01-14
1749,28.0,2.4,3.85,0.17,4.0200000000000005,1.397275313139378,0.19749022834807653,0.1674641148325359,0.0043480484935290815,0.17181216332606497,1.7665777048135196,79.09503835195716,11.179255110599488,9.725706537443338,14.0,1.22,0.0,63.44,0.3949224259520451,0.02540184892146248,0.0,1.03972728464665,1.03972728464665,1.4600515595201577,27.04852601793291,1.7397912255790975,71.21168275648799,22101,302,60.0,8.1,India,18,Assam,Tinsukia,2014,Udaipur,27.33714722,95.85018056,2022-01-14
1763,52.0,16.8,4.62,0.17,4.79,2.594939867258845,1.3824315984365358,0.20095693779904308,0.0043480484935290815,0.20530498629257216,4.182676451987953,62.040176835229886,33.05136350624229,4.908459658527838,9.0,1.22,0.0,53.68,0.2538787023977433,0.02540184892146248,0.0,0.8797692408548577,0.8797692408548577,1.1590497921740635,21.90403761011299,2.191609807704248,75.90435258218277,22129,302,70.0,8.4,India,18,Assam,Tinsukia,2014,Dholabazar,27.75666667,95.60055556,2022-07-14
1764,16.0,5.16,4.1,0.19,4.29,0.7984430360796446,0.42460399094836454,0.17833840800347978,0.004859583610414855,0.18319799161389463,1.4062450186419038,56.77837258053007,30.194168535326114,13.027458884143822,19.0,1.21,0.0,85.4,0.5359661495063469,0.02519363704505705,0.0,1.3996328831781828,1.3996328831781828,1.9607926697295868,27.334157138615886,1.2848700137445694,71.38097284763954,22131,302,48.0,7.1,India,18,Assam,Tinsukia,2014,Udaipur,27.33714722,95.85018056,2022-07-14
1773,60.0,7.2,4.0,0.2,4.2,2.9941613852986673,0.5924706850442296,0.17398869073510223,0.005115351168857743,0.17910404190395998,3.7657361122468567,79.51065332382456,15.733197106334869,4.756149569840573,11.0,1.18,0.0,341.6,0.310296191819464,0.024569001415840758,0.0,5.598531532712731,5.598531532712731,5.933396725948036,5.229655223667604,0.4140798694345713,94.35626490689782,22267,302,215.0,6.9,India,18,Assam,Tinsukia,2014,Dholabazar,27.75666667,95.60055556,2022-10-14
1774,15.48,2.4,3.85,0.18,4.03,0.7724936374070562,0.19749022834807653,0.1674641148325359,0.004603816051971968,0.17206793088450786,1.1420517966396406,67.64085829382101,17.29258068059342,15.066561025585571,9.0,1.21,0.0,73.7,0.2538787023977433,0.02519363704505705,0.0,1.2078799003540055,1.2078799003540055,1.4869522397968058,17.073763070724866,1.6943138031454055,81.23192312612973,22269,302,70.0,7.2,India,18,Assam,Tinsukia,2014,Udaipur,27.33714722,95.85018056,2022-10-14
