,Amount of Calcium (Ca),Amount of Magnesium (Mg),Amount of Sodium (Na),Amount of Potassium (K),Total Amount (N+K) (mg/L),Ca Weight (%) (meq/L),Mg Weight (%) (meq/L),Na Weight (%) (meq/L),K Weight (%) (meq/L),Total Amount (Na+K %) (meq/L),Total Weight Amount (Ca + Mg+ Na+K %) (meq/L),Ca Relative Conc (meq%),Mg Relative Conc (meq%),Na+K Relative Conc (meq%),Amount of Chloride (Cl),Amount of Sulfate (SO4),Amount of Carbonate (CO3),Amount of Hydrogencarbonate (HCO3),Cl Weight (%) (meq/L),SO4 Weight (%) (meq/L),CO3 Weight (%) (meq/L),HCO3 Weight (%) (meq/L),Total Amount (CO3+HCO3 %) (meq/L),Total Weight Amount (Cl + SO4+ CO3+HCO3 %) (meq/L),Cl Relative Conc (meq%),SO4 Relative Conc (meq%),CO3 + HCO3 Relative Conc (meq%),ROWID,District LGD Code,Amount of Total Dissolved Solids (TDS),"Amount of Potential of Hydrogen (H+, pH)",Country,State LGD Code,State,District,Year,Surface Water Station,Surface Water Station Latitude,Surface Water Station Longitude,Month
49,57.38,29.7,162.0,4.7,166.7,2.8634163381406257,2.443941575807447,7.046541974771641,0.12021075246815695,7.166752727239798,12.47411064118787,22.95487366198278,19.592110781331968,57.45301555668525,249.57,143.26,18.0,170.8,7.040056417489421,2.9828433413841924,0.5999200106652446,2.7992657663563656,3.3991857770216103,13.422085535895224,52.45128559687623,22.22339690361125,25.325317499512508,38008,504,678.0,8.38,India,28,Andhra Pradesh,Y.S.R.,2015,Chennur,14.57388889,78.77166667,2022-02-15
58,64.13,27.65,151.0,5.2,156.2,3.2002594939867253,2.2752520057601315,6.568073075250109,0.1329991303903013,6.70107220564041,12.176583705387266,26.282080191103518,18.685470907192922,55.032448901703575,197.41,125.51,0.0,274.5,5.568688293370944,2.6132672607645544,0.0,4.498819981644159,4.498819981644159,12.680775535779658,43.91441420643806,20.60810281982396,35.47748297373798,38057,504,652.0,7.66,India,28,Andhra Pradesh,Y.S.R.,2015,Alladupalli,14.25,78.66666667,2022-01-15
59,60.75,23.55,149.0,5.1,154.1,3.0315884026149007,1.937872865665501,6.481078729882558,0.1304414548058724,6.61152018468843,11.580981452968832,26.177301249694523,16.733235205801314,57.08946354450417,194.63,130.45,0.0,262.3,5.4902679830747525,2.7161239277088365,0.0,4.298872426904419,4.298872426904419,12.505264337688008,43.90365397177843,21.719844174129612,34.37650185409196,38058,504,649.0,7.94,India,28,Andhra Pradesh,Y.S.R.,2015,Chennur,14.57388889,78.77166667,2022-01-15
72,33.4,27.56,254.0,9.0,263.0,1.6667498378162582,2.2678461221970787,11.048281861678992,0.2301908025985984,11.27847266427759,15.213068624290926,10.95603969836128,14.90722337619628,74.13673692544245,337.48,188.43,0.0,178.0,9.519887165021157,3.923336387107521,0.0,2.9172676019404746,2.9172676019404746,16.36049115406915,58.188272438589884,23.98055382421521,17.83117373719491,38107,504,893.0,7.37,India,28,Andhra Pradesh,Y.S.R.,2015,Alladupalli,14.25,78.66666667,2022-07-15
82,30.73,23.51,231.5,7.6,239.1,1.5335096561704675,1.9345813618596999,10.069595476294042,0.1943833444165942,10.263978820710637,13.732069838740804,11.167359867659153,14.088053618849756,74.7445865134911,306.29,131.11,0.0,206.7,8.640056417489422,2.7298659115515953,0.0,3.387636029893798,3.387636029893798,14.757558358934816,58.546652551493295,18.498086506964924,22.955260941541784,38152,504,796.0,7.26,India,28,Andhra Pradesh,Y.S.R.,2015,Alladupalli,14.25,78.66666667,2022-06-15
83,32.06,24.32,240.0,6.8,246.8,1.599880233544588,2.0012343139271755,10.439321444106135,0.17392193974116324,10.613243383847298,14.21435793131906,11.255381644917696,14.078963844844347,74.66565451023797,331.81,130.12,0.0,206.7,9.359943582510578,2.7092529357874575,0.0,3.387636029893798,3.387636029893798,15.456832548191834,60.555379333558996,17.52786625164281,21.916754414798195,38153,504,820.0,7.25,India,28,Andhra Pradesh,Y.S.R.,2015,Chennur,14.57388889,78.77166667,2022-06-15
92,51.66,38.91,200.0,5.4,205.4,2.5779729527421527,3.2018103270931904,8.699434536755112,0.13811448155915904,8.83754901831427,14.617332298149613,17.63641203578915,21.904204281505613,60.45938368270524,275.09,200.81,0.0,204.3,7.759943582510577,4.181102690097443,0.0,3.3483020846990956,3.3483020846990956,15.289348357307116,50.75391966461363,27.34650681236655,21.899573523019825,38197,504,826.0,7.61,India,28,Andhra Pradesh,Y.S.R.,2015,Alladupalli,14.25,78.66666667,2022-03-15
93,53.44,34.59,258.0,6.6,264.6,2.666799740506013,2.8463279160666533,11.222270552414093,0.1688065885723055,11.391077140986399,16.904204797559064,15.775954991335018,16.8379876495442,67.38605735912078,334.65,229.27,0.0,232.7,9.440056417489421,4.773673690347298,0.0,3.813753769503081,3.813753769503081,18.0274838773398,52.36480299591553,26.47997758770825,21.155219416376216,38198,504,996.0,7.58,India,28,Andhra Pradesh,Y.S.R.,2015,Chennur,14.57388889,78.77166667,2022-03-15
101,53.44,35.67,250.5,6.0,256.5,2.666799740506013,2.9351985188232876,10.896041757285778,0.15346053506573226,11.04950229235151,16.65150055168081,16.015371901343897,17.627231309955466,66.35739678870063,331.33,228.1,0.0,235.4,9.346403385049364,4.749312900807862,0.0,3.858004457847122,3.858004457847122,17.95372074370435,52.05830879555578,26.453084397412475,21.48860680703174,38247,504,987.0,8.04,India,28,Andhra Pradesh,Y.S.R.,2015,Alladupalli,14.25,78.66666667,2022-05-15
102,44.09,26.75,237.5,5.9,243.4,2.200209591296971,2.201193170129603,10.330578512396695,0.15090285948130341,10.481481371877999,14.882884133304573,14.783489353205358,14.790098145048537,70.4264125017461,308.87,209.06,0.0,200.9,8.712834978843441,4.352877488131923,0.0,3.2925789956732663,3.2925789956732663,16.35829146264863,53.26249993000623,26.60960955531925,20.127890514674522,38248,504,891.0,7.86,India,28,Andhra Pradesh,Y.S.R.,2015,Chennur,14.57388889,78.77166667,2022-05-15
115,66.8,32.43,175.0,4.5,179.5,3.3334996756325164,2.668586710553384,7.612005219660722,0.1150954012992992,7.727100620960021,13.72918700714592,24.280386550911278,19.437325088254738,56.282288360833995,231.29,193.16,0.0,263.63,6.5244005641748934,4.0218206046472895,0.0,4.320669988199817,4.320669988199817,14.866891157022,43.8854397685777,27.052196469116442,29.062363762305864,38292,504,852.0,7.68,India,28,Andhra Pradesh,Y.S.R.,2015,Alladupalli,14.25,78.66666667,2022-11-15
116,32.06,17.83,89.8,3.7,93.5,1.599880233544588,1.4671878214359184,3.906046107003045,0.09463399662386823,4.000680103626913,7.06774815860742,22.63635032886935,20.758914841201744,56.60473482992891,118.4,76.87,0.0,145.84,3.339915373765867,1.6005246939285418,0.0,2.3901927363314543,2.3901927363314543,7.330632804025863,45.56107860063105,21.833376963712603,32.605544435656356,38293,504,391.0,7.81,India,28,Andhra Pradesh,Y.S.R.,2015,Chennur,14.57388889,78.77166667,2022-11-15
117,22.71,12.97,41.4,2.7,44.1,1.1332900843355456,1.0672701090310637,1.800782949108308,0.06905724077957952,1.8698401898878876,4.070400383254497,27.84222625857315,26.22027340164816,45.937500339778694,55.07,18.92,0.0,140.23,1.5534555712270803,0.3939368701590739,0.0,2.2982496394388354,2.2982496394388354,4.2456420808249895,36.589414313634784,9.278617053902158,54.131968632463064,38294,504,227.0,8.19,India,28,Andhra Pradesh,Y.S.R.,2015,Kamalapuram,14.59277778,78.17583333,2022-11-15
118,24.05,15.4,55.9,3.4,59.3,1.200159688607216,1.2672289652334912,2.4314919530230537,0.08696096987058162,2.518452922893635,4.985841576734343,24.071356262252195,25.41655096196435,50.512092775783444,66.08,45.33,0.0,157.06,1.8640338504936529,0.943824435745815,0.0,2.574078930116691,2.574078930116691,5.3819372163561585,34.63499806033964,17.536890487638047,47.82811145202232,38295,504,277.0,7.63,India,28,Andhra Pradesh,Y.S.R.,2015,Nandipalli,14.71527778,79.01777778,2022-11-15
131,48.1,25.13,131.0,4.1,135.1,2.400319377214432,2.0678872659946514,5.698129621574598,0.10486469896158371,5.802994320536182,10.271200963745265,23.369413038328727,20.132867356930987,56.49771960474028,167.96,145.54,0.0,195.2,4.737940761636107,3.0303156492046304,0.0,3.199160875835846,3.199160875835846,10.967417286676584,43.20015038902407,27.630166428388865,29.169683182587065,38337,504,598.0,7.98,India,28,Andhra Pradesh,Y.S.R.,2015,Alladupalli,14.25,78.66666667,2022-10-15
132,42.75,25.13,115.0,3.6,118.6,2.1333399870253005,2.0678872659946514,5.002174858634189,0.09207632103943936,5.094251179673628,9.29547843269358,22.950297851501936,22.246162808808037,54.803539339690026,148.68,107.88,0.0,177.98,4.1940761636107196,2.2461897226617804,0.0,2.916939819063852,2.916939819063852,9.357205705336352,44.821886957330285,24.004919774081632,31.173193268588086,38338,504,497.0,8.04,India,28,Andhra Pradesh,Y.S.R.,2015,Chennur,14.57388889,78.77166667,2022-10-15
133,10.69,7.3,23.0,1.8,24.8,0.5334597534807125,0.6006994445587328,1.000434971726838,0.04603816051971968,1.0464731322465577,2.180632330286003,24.463535006414677,27.547030107544423,47.9894348860409,30.29,8.08,0.0,68.89,0.8544428772919604,0.16823519613558757,0.0,1.1290481185262882,1.1290481185262882,2.151726191953836,39.70964709576264,7.818615433724152,52.47173747051322,38339,504,110.0,7.78,India,28,Andhra Pradesh,Y.S.R.,2015,Kamalapuram,14.59277778,78.17583333,2022-10-15
145,28.06,13.78,125.0,3.6,128.6,1.4002694745246766,1.1339230610985394,5.437146585471945,0.09207632103943936,5.529222906511384,8.0634154421346,17.365711646304412,14.062565289310703,68.57172306438488,162.45,95.13,0.0,120.56,4.5825105782792654,1.9807195802448572,0.0,1.9758751802805823,1.9758751802805823,8.539105338804704,53.664996465785734,23.195867736210833,23.13913579800344,38382,504,494.0,7.5,India,28,Andhra Pradesh,Y.S.R.,2015,Alladupalli,14.25,78.66666667,2022-09-15
146,32.06,20.27,92.9,4.2,97.10000000000001,1.599880233544588,1.6679695535897963,4.040887342322749,0.1074223745460126,4.148309716868762,7.416159504003146,21.572894065735692,22.49101509601362,55.93609083825069,121.15,93.76,0.0,160.75,3.4174894217207332,1.9521945531773135,0.0,2.6345548708535467,2.6345548708535467,8.004238845751594,42.69599505435339,24.389508993893642,32.91449595175296,38383,504,491.0,7.77,India,28,Andhra Pradesh,Y.S.R.,2015,Chennur,14.57388889,78.77166667,2022-09-15
147,12.02,6.49,25.3,1.8,27.1,0.5998303308548331,0.534046492491257,1.1004784688995217,0.04603816051971968,1.1465166294192415,2.2803934527653316,26.303808675097077,23.419050420603632,50.27714090429929,33.04,15.85,0.0,68.89,0.9320169252468264,0.3300158241026068,0.0,1.1290481185262882,1.1290481185262882,2.391080867875721,38.97889602014368,13.801951600064399,47.21915237979193,38384,504,128.0,7.99,India,28,Andhra Pradesh,Y.S.R.,2015,Kamalapuram,14.59277778,78.17583333,2022-09-15
196,51.2,29.6,89.48,4.86,94.34,2.555017715454863,2.435712816292944,3.892127011744237,0.12430303340324314,4.01643004514748,9.007160576895288,28.366516768990053,27.041960621207433,44.5915226098025,100.9,116.2,0.0,220.0,2.846262341325811,2.4194220038310985,0.0,3.605611642847778,3.605611642847778,8.871295988004688,32.0839519408932,27.272475262943736,40.643572796163056,38545,506,544.0,8.0,India,28,Andhra Pradesh,Guntur,2015,Wadenepally,16.79416667,80.07305556,2022-08-15
200,29.6,16.6,56.6,2.76,59.36,1.4771196167473426,1.3659740794075295,2.4619399739016967,0.07059184613023683,2.5325318200319336,5.375625516186806,27.47809742883905,25.41051409355765,47.1113884776033,50.7,70.0,0.0,166.0,1.4301833568406206,1.4574831348380113,0.0,2.7205978759669596,2.7205978759669596,5.608264367645591,25.501354128229636,25.988131787194583,48.51051408457578,38563,506,349.0,8.0,India,28,Andhra Pradesh,Guntur,2015,Wadenepally,16.79416667,80.07305556,2022-12-15
209,36.8,20.9,84.61,3.3,87.91,1.8364189829831825,1.7198107385311663,3.68029578077425,0.08440329428615274,3.7646990750604026,7.320928796574751,25.084508182109204,23.49170148104453,51.42379033684627,76.0,76.0,0.0,198.0,2.1438645980253876,1.5824102606812693,0.0,3.245050478563,3.245050478563,6.971325337269657,30.752611509378205,22.698843966175097,46.5485445244467,38621,506,374.0,8.09,India,28,Andhra Pradesh,Guntur,2015,Wadenepally,16.79416667,80.07305556,2022-07-15
211,36.8,20.9,78.66,3.13,81.78999999999999,1.8364189829831825,1.7198107385311663,3.4214876033057853,0.08005524579262366,3.501542849098409,7.057772570612758,26.01980957320284,24.367613454875777,49.612576971921385,69.6,74.75,0.0,214.0,1.9633286318758811,1.5563837761305905,0.0,3.5072767798610203,3.5072767798610203,7.026989187867492,27.939827134865713,22.148657618796086,49.911515246338205,38639,506,404.0,8.2,India,28,Andhra Pradesh,Guntur,2015,Wadenepally,16.79416667,80.07305556,2022-06-15
221,38.4,22.0,95.85,4.25,100.1,1.916263286591147,1.8103270931907016,4.169204001739887,0.10870121233822702,4.277905214078114,8.004495593859962,23.93983810873807,22.616379407833715,53.443782483428215,84.41,89.0,0.0,222.5,2.3811001410437234,1.8530857000083285,0.0,3.6465845024255934,3.6465845024255934,7.8807703434776455,30.214053160607467,23.514017275506525,46.271929563886005,38695,506,262.0,7.5,India,28,Andhra Pradesh,Guntur,2015,Wadenepally,16.79416667,80.07305556,2022-11-15
225,38.4,21.8,83.69,4.27,87.96,1.916263286591147,1.7938695741616952,3.6402783819051763,0.10921274745511278,3.749491129360289,7.459623990113132,25.688470211513774,24.047721125612522,50.2638086628737,78.68,107.8,0.0,166.0,2.219464033850494,2.244524027650537,0.0,2.7205978759669596,2.7205978759669596,7.18458593746799,30.89202430269326,31.240826502543833,37.867149194762916,38713,506,494.0,7.7,India,28,Andhra Pradesh,Guntur,2015,Wadenepally,16.79416667,80.07305556,2022-10-15
229,40.8,23.3,98.42,4.48,102.9,2.0360297420030937,1.9173009668792431,4.2809917355371905,0.11458386618241344,4.395575601719604,8.34890631060194,24.386783924232347,22.964696159598052,52.64851991616961,97.3,97.0,0.0,200.34,2.7447108603667134,2.0196552011326725,0.0,3.2834010751278355,3.2834010751278355,8.047767136627222,34.105247005407364,25.095845429482686,40.79890756510994,38731,506,580.0,8.2,India,28,Andhra Pradesh,Guntur,2015,Wadenepally,16.79416667,80.07305556,2022-09-15
232,34.0,19.9,68.53,1.55,70.08,1.6966914516692448,1.6375231433861344,2.980861244019139,0.0396439715586475,3.0205052155777867,6.354719810633166,26.699705136176437,25.768612813520356,47.53168205030321,64.5,63.5,0.0,212.0,1.8194640338504935,1.3221454151744816,0.0,3.4744984921987676,3.4744984921987676,6.616107941223743,27.50051918762918,19.983734046061105,52.515746766309704,38749,510,402.0,8.2,India,28,Andhra Pradesh,Krishna,2015,Paleru Bridge,16.94888889,80.04916667,2022-04-15
241,34.8,19.2,155.74,6.72,162.46,1.736613603473227,1.5799218267846122,6.774249673771206,0.17187579927362012,6.946125473044826,10.262660903302665,16.921669923970313,15.394855600034216,67.68347447599548,147.6,100.75,4.2,281.0,4.16361071932299,2.097734654784709,0.1399813358218904,4.6053494165464794,4.745330752368369,11.00667612647607,37.82804791818676,19.058747897003183,43.11320418481005,38898,510,680.0,8.4,India,28,Andhra Pradesh,Krishna,2015,Keesara,16.71472222,80.32027778,2022-05-15
242,44.0,25.0,66.021,3.82,69.841,2.195718349219023,2.057189878625797,2.871726837755546,0.09770320732518287,2.969430045080729,7.222338272925549,30.401765553548408,28.48370985803317,41.11452458841841,63.9,63.5,0.0,272.0,1.8025387870239773,1.3221454151744816,0.0,4.457847122066344,4.457847122066344,7.582531324264803,23.772256386936196,17.436728694327893,58.79101491873591,38899,510,548.0,7.9,India,28,Andhra Pradesh,Krishna,2015,Paleru Bridge,16.94888889,80.04916667,2022-05-15
250,33.85,17.29,94.1,3.2,97.3,1.6892060482059983,1.4227525200576012,4.09308394954328,0.08184561870172388,4.174929568245004,7.286888136508603,23.181446133950875,19.52482998784294,57.293723878206194,121.95,56.93,0.0,198.6,3.4400564174894215,1.185350212376114,0.0,3.2548839648616754,3.2548839648616754,7.880290594727211,43.65392844511598,15.041960675526925,41.30411087935708,38975,515,403.0,7.92,India,28,Andhra Pradesh,Spsr Nellore,2015,Nellore CWC,14.45,79.98333333,2022-04-15
261,14.7,4.86,19.1,2.2,21.3,0.7335695393981735,0.399917712404855,0.8307959982601132,0.05626886285743517,0.8870648611175483,2.020552112920577,36.30540062329035,19.79249680557855,43.902102571131095,27.53,8.71,0.0,72.92,0.7765867418899859,0.1813525443491297,0.0,1.1950963681657272,1.1950963681657272,2.153035654404843,36.06938604575294,8.42310920295746,55.5075047512896,39028,515,110.0,7.8,India,28,Andhra Pradesh,Spsr Nellore,2015,Naidupet,13.94833333,79.89611111,2022-12-15
262,30.73,11.35,66.6,3.7,70.3,1.5335096561704675,0.9339642048961119,2.896911700739452,0.09463399662386823,2.9915456973633203,5.459019558429899,28.091301739382835,17.108643684081887,54.80005457653528,88.11,45.92,0.0,151.45,2.4854724964739066,0.9561089364537354,0.0,2.4821358332240724,2.4821358332240724,5.923717266151714,41.95798659527466,16.140353995572486,41.90165940915286,39029,515,319.0,7.66,India,28,Andhra Pradesh,Spsr Nellore,2015,Nellore CWC,14.45,79.98333333,2022-12-15
263,16.03,4.86,18.1,1.8,19.900000000000002,0.799940116772294,0.399917712404855,0.7872988255763377,0.04603816051971968,0.8333369860960573,2.0331948152732062,39.34399747447732,19.669424169327176,40.986578356195515,24.78,9.07,0.0,72.92,0.6990126939351199,0.18884817189972516,0.0,1.1950963681657272,1.1950963681657272,2.082957234000572,33.55866757727816,9.06634897813141,57.37498344459044,39030,515,108.0,8.06,India,28,Andhra Pradesh,Spsr Nellore,2015,Sulurpet,13.70777778,80.01,2022-12-15
271,38.81,19.46,78.1,3.0,81.1,1.936723389390688,1.6013166015223206,3.397129186602871,0.07673026753286613,3.473859454135737,7.011899445048746,27.620524289723672,22.837130139580722,49.54234557069561,116.28,39.63,0.0,207.4,3.2801128349788433,0.8251436661947198,0.0,3.3991084305755868,3.3991084305755868,7.50436493174915,43.709399327070045,10.99551625886072,45.29508441406924,39055,515,373.0,8.11,India,28,Andhra Pradesh,Spsr Nellore,2015,Naidupet,13.94833333,79.89611111,2022-02-15
280,28.69,18.43,67.1,3.6,70.69999999999999,1.4317081690703128,1.5165603785229376,2.9186602870813396,0.09207632103943936,3.010736608120779,5.9590051557140296,24.025959563023072,25.449892035564414,50.52414840141251,97.31,26.88,0.0,170.8,2.744992947813822,0.5596735237777963,0.0,2.7992657663563656,2.7992657663563656,6.1039322379479835,44.970894839694886,9.169065152760396,45.860040007544725,39085,515,320.0,7.61,India,28,Andhra Pradesh,Spsr Nellore,2015,Naidupet,13.94833333,79.89611111,2022-01-15
291,26.72,15.13,81.8,3.1,84.89999999999999,1.3333998702530065,1.2450113145443324,3.5580687255328405,0.079287943117295,3.6373566686501353,6.215767853447474,21.45189301935493,20.02988760035186,58.51821938029321,107.77,53.17,0.0,153.2,3.0400564174894216,1.1070625468476722,0.0,2.5108168349285434,2.5108168349285434,6.657935799265637,45.66064481764357,16.627714358101503,37.71164082425492,39169,515,352.0,8.16,India,28,Andhra Pradesh,Spsr Nellore,2015,Naidupet,13.94833333,79.89611111,2022-03-15
302,13.36,7.3,20.3,3.4,23.7,0.6666999351265033,0.6006994445587328,0.8829926054806438,0.08696096987058162,0.9699535753512255,2.2373529550364615,29.798603462440205,26.84866700207091,43.35272953548889,27.53,11.39,0.0,72.92,0.7765867418899859,0.23715332722578497,0.0,1.1950963681657272,1.1950963681657272,2.208836437281498,35.15818232543111,10.736572578350751,54.10524509621815,39226,515,126.0,7.42,India,28,Andhra Pradesh,Spsr Nellore,2015,Naidupet,13.94833333,79.89611111,2022-11-15
303,10.69,4.86,21.0,2.2,23.2,0.5334597534807125,0.399917712404855,0.9134406263592867,0.05626886285743517,0.9697094892167218,1.9030869551022893,28.031286329322743,21.014158671659846,50.95455499901742,27.53,14.15,0.0,56.09,0.7765867418899859,0.2946198051136837,0.0,0.9192670774878721,0.9192670774878721,1.9904736244915417,39.01517369205843,14.80149254371271,46.183333764228856,39227,515,105.0,7.6,India,28,Andhra Pradesh,Spsr Nellore,2015,Nellore CWC,14.45,79.98333333,2022-11-15
304,17.37,4.86,20.9,2.0,22.9,0.8668097210439643,0.399917712404855,0.9090909090909091,0.05115351168857742,0.9602444207794865,2.2269718542283057,38.92324545540037,17.957914988711668,43.11883955588797,27.53,12.93,0.0,67.31,0.7765867418899859,0.2692179561922212,0.0,1.1031532712731087,1.1031532712731087,2.148957969355316,36.137828331885,12.527837213725787,51.334334454389214,39228,515,118.0,7.58,India,28,Andhra Pradesh,Spsr Nellore,2015,Sulurpet,13.70777778,80.01,2022-11-15
318,20.16,11.83,5.22,1.74,6.96,1.0060382254603522,0.9734622505657272,0.2270552414093084,0.044503555169062355,0.2715587965783708,2.25105927260445,44.69176967945306,43.24462986882804,12.063600451718909,12.0,3.54,0.0,116.92,0.3385049365303244,0.07370700424752229,0.0,1.9162186967352826,1.9162186967352826,2.3284306375131294,14.537900810816643,3.165522865918168,82.29657632326519,13547,229,122.0,15.6,India,12,Arunachal Pradesh,Changlang,2015,Miao,27.48694444,96.20944444,2022-04-15
322,39.52,5.5,5.6,5.22,10.82,1.9721542991167225,0.4525817732976754,0.2435841670291431,0.13351066550718707,0.37709483253633014,2.801830904950728,70.38805573998064,16.153072353437917,13.458871906581441,11.0,4.66,0.0,190.32,0.310296191819464,0.09702673440493047,0.0,3.11918185393995,3.11918185393995,3.5265047801643448,8.798972670186012,2.751356951241925,88.44967037857207,13584,229,160.0,16.8,India,12,Arunachal Pradesh,Changlang,2015,Miao,27.48694444,96.20944444,2022-01-15
