ROWID,Country,State LGD Code,State,District LGD Code,District,Year,Ground Water Station Name,Ground Water Station Latitude,Ground Water Station Longitude,Amount of Arsenic,Amount of carbonate,Amount of Calcium,Amount of Chloride,Amount of Electrical Conductivity,Amount of Fluorine,Amount of Iron,Amount of Hydrogencarbonate,Amount of Potassium,Amount of Magnesium,Amount of Nitrate,Amount of Sodium,Percentage of Sodium,Amount of Phosphate Ion,Amount of Residual Sodium Carbonate,Amount of Sodium absorption ratio,Amount of Sulfate,Amount of Silicon dioxide,Amount of Hardness Total,Amount of Alkalinity Total,Amount of Total Dissolved Solids,Amount of Potential of Hydrogen,Mark for Deletion
29296,India,9,Uttar Pradesh,118,Agra,2011,Lohkhera,27.21944444,77.84722222,,,,,,,,,,,,,,,,,,,,,,,No
29281,India,9,Uttar Pradesh,118,Agra,2011,Bah road,26.89305556,78.49722222,,,,,,,,,,,,,,,,,,,,,,,No
29282,India,9,Uttar Pradesh,118,Agra,2011,Bhara (jagnair),26.8375,77.49027778,,,,,,,,,,,,,,,,,,,,,,,No
29284,India,9,Uttar Pradesh,118,Agra,2011,Fatehabad,27.01666667,78.315,,,,,,,,,,,,,,,,,,,,,,,No
29285,India,9,Uttar Pradesh,118,Agra,2011,Fatehpur sikri,27.09166667,77.66833333,,,,,,,,,,,,,,,,,,,,,,,No
29286,India,9,Uttar Pradesh,118,Agra,2011,Gangapur Basai,26.81666667,77.45,,,,,,,,,,,,,,,,,,,,,,,No
29287,India,9,Uttar Pradesh,118,Agra,2011,Gautam Nagar,27.04166667,78.25,,,,,,,,,,,,,,,,,,,,,,,No
29288,India,9,Uttar Pradesh,118,Agra,2011,Gopalpura,26.90166667,78.475,,,,,,,,,,,,,,,,,,,,,,,No
29289,India,9,Uttar Pradesh,118,Agra,2011,Itimadpur,27.23333333,78.2,,,,,,,,,,,,,,,,,,,,,,,No
29290,India,9,Uttar Pradesh,118,Agra,2011,Kagraul,27.02361111,77.85,,,,,,,,,,,,,,,,,,,,,,,No
29291,India,9,Uttar Pradesh,118,Agra,2011,Kakua,27.07388889,77.98333333,,,,,,,,,,,,,,,,,,,,,,,No
29292,India,9,Uttar Pradesh,118,Agra,2011,Kheragarh,26.93333333,77.8,,,,,,,,,,,,,,,,,,,,,,,No
29293,India,9,Uttar Pradesh,118,Agra,2011,Khundauli,27.31166667,78.02666667,,,,,,,,,,,,,,,,,,,,,,,No
29294,India,9,Uttar Pradesh,118,Agra,2011,Kiraoli,27.14555556,77.77,,,,,,,,,,,,,,,,,,,,,,,No
29295,India,9,Uttar Pradesh,118,Agra,2011,Kolua,26.96111111,77.75222222,,,,,,,,,,,,,,,,,,,,,,,No
29297,India,9,Uttar Pradesh,118,Agra,2011,Malpura,27.11666667,77.925,,,,,,,,,,,,,,,,,,,,,,,No
29298,India,9,Uttar Pradesh,118,Agra,2011,Mewli (bhara),26.85833333,77.6,,,,,,,,,,,,,,,,,,,,,,,No
29299,India,9,Uttar Pradesh,118,Agra,2011,Nagla Udaiya,26.94166667,77.84166667,,,,,,,,,,,,,,,,,,,,,,,No
29300,India,9,Uttar Pradesh,118,Agra,2011,Natauli,26.83333333,78.70333333,,,,,,,,,,,,,,,,,,,,,,,No
29301,India,9,Uttar Pradesh,118,Agra,2011,Paitikhera Bagh,27.23333333,77.83333333,,,,,,,,,,,,,,,,,,,,,,,No
29302,India,9,Uttar Pradesh,118,Agra,2011,Pinahat,26.88472222,78.37916667,,,,,,,,,,,,,,,,,,,,,,,No
29303,India,9,Uttar Pradesh,118,Agra,2011,Saiyan,26.94166667,77.92777778,,,,,,,,,,,,,,,,,,,,,,,No
29304,India,9,Uttar Pradesh,118,Agra,2011,Samai,27.3,78.19444444,,,,,,,,,,,,,,,,,,,,,,,No
29305,India,9,Uttar Pradesh,118,Agra,2011,Sarendhi Chauraha,27.13333333,77.7625,,,,,,,,,,,,,,,,,,,,,,,No
29306,India,9,Uttar Pradesh,118,Agra,2011,Sehta Thapi,27.17833333,77.81833333,,,,,,,,,,,,,,,,,,,,,,,No
29307,India,9,Uttar Pradesh,118,Agra,2011,Shahganj Prithvi Nath,27.17083333,77.96666667,,,,,,,,,,,,,,,,,,,,,,,No
29308,India,9,Uttar Pradesh,118,Agra,2011,Zaitpurkalan,26.83,78.7,,,,,,,,,,,,,,,,,,,,,,,No
29309,India,9,Uttar Pradesh,118,Agra,2012,Bah road,27.80666667,78.275,,,,,,,,,,,,,,,,,,,,,,,No
29310,India,9,Uttar Pradesh,118,Agra,2012,Bhara (jagnair),27.9,78.08333333,,,,,,,,,,,,,,,,,,,,,,,No
29312,India,9,Uttar Pradesh,118,Agra,2012,Fatehabad,27.91833333,77.91888889,,,,,,,,,,,,,,,,,,,,,,,No
29313,India,9,Uttar Pradesh,118,Agra,2012,Fatehpur sikri,27.925,78.43833333,,,,,,,,,,,,,,,,,,,,,,,No
29314,India,9,Uttar Pradesh,118,Agra,2012,Gangapur Basai,27.81944444,77.8875,,,,,,,,,,,,,,,,,,,,,,,No
29315,India,9,Uttar Pradesh,118,Agra,2012,Gautam Nagar,27.75,78.32777778,,,,,,,,,,,,,,,,,,,,,,,No
29316,India,9,Uttar Pradesh,118,Agra,2012,Gopalpura,27.69722222,77.83166667,,,,,,,,,,,,,,,,,,,,,,,No
29317,India,9,Uttar Pradesh,118,Agra,2012,Itimadpur,27.94638889,78.1575,,,,,,,,,,,,,,,,,,,,,,,No
29318,India,9,Uttar Pradesh,118,Agra,2012,Kagraul,27.71666667,77.93333333,,,,,,,,,,,,,,,,,,,,,,,No
29319,India,9,Uttar Pradesh,118,Agra,2012,Kakua,28.025,78.115,,,,,,,,,,,,,,,,,,,,,,,No
29320,India,9,Uttar Pradesh,118,Agra,2012,Kheragarh,28.00638889,77.56527778,,,,,,,,,,,,,,,,,,,,,,,No
29321,India,9,Uttar Pradesh,118,Agra,2012,Khundauli,27.96666667,77.91666667,,,,,,,,,,,,,,,,,,,,,,,No
29322,India,9,Uttar Pradesh,118,Agra,2012,Kiraoli,27.89111111,77.82666667,,,,,,,,,,,,,,,,,,,,,,,No
29323,India,9,Uttar Pradesh,118,Agra,2012,Kolua,27.94444444,78.17277778,,,,,,,,,,,,,,,,,,,,,,,No
29324,India,9,Uttar Pradesh,118,Agra,2012,Lohkhera,27.95,78.16666667,,,,,,,,,,,,,,,,,,,,,,,No
29325,India,9,Uttar Pradesh,118,Agra,2012,Malpura,28.04722222,78.53055556,,,,,,,,,,,,,,,,,,,,,,,No
29326,India,9,Uttar Pradesh,118,Agra,2012,Mewli (bhara),27.98888889,78.10277778,,,,,,,,,,,,,,,,,,,,,,,No
29327,India,9,Uttar Pradesh,118,Agra,2012,Nagla Udaiya,28.02333333,77.65333333,,,,,,,,,,,,,,,,,,,,,,,No
29328,India,9,Uttar Pradesh,118,Agra,2012,Natauli,28.055,77.95,,,,,,,,,,,,,,,,,,,,,,,No
29329,India,9,Uttar Pradesh,118,Agra,2012,Paitikhera Bagh,25.41666667,82.00416667,,,,,,,,,,,,,,,,,,,,,,,No
29330,India,9,Uttar Pradesh,118,Agra,2012,Pinahat,25.225,81.8625,,,,,,,,,,,,,,,,,,,,,,,No
29331,India,9,Uttar Pradesh,118,Agra,2012,Saiyan,25.45,81.975,,,,,,,,,,,,,,,,,,,,,,,No
29332,India,9,Uttar Pradesh,118,Agra,2012,Samai,25.57083333,81.74166667,,,,,,,,,,,,,,,,,,,,,,,No
29333,India,9,Uttar Pradesh,118,Agra,2012,Sarendhi Chauraha,25.11666667,81.675,,,,,,,,,,,,,,,,,,,,,,,No
29334,India,9,Uttar Pradesh,118,Agra,2012,Sehta Thapi,25.25,81.71666667,,,,,,,,,,,,,,,,,,,,,,,No
29335,India,9,Uttar Pradesh,118,Agra,2012,Shahganj Prithvi Nath,25.34027778,82.275,,,,,,,,,,,,,,,,,,,,,,,No
29336,India,9,Uttar Pradesh,118,Agra,2012,Zaitpurkalan,24.89583333,81.94583333,,,,,,,,,,,,,,,,,,,,,,,No
29337,India,9,Uttar Pradesh,118,Agra,2013,Bah road,25.42083333,82.02222222,,,,,,,,,,,,,,,,,,,,,,,No
29338,India,9,Uttar Pradesh,118,Agra,2013,Bhara (jagnair),24.87916667,82.01666667,,,,,,,,,,,,,,,,,,,,,,,No
29340,India,9,Uttar Pradesh,118,Agra,2013,Fatehabad,25.36527778,82.18611111,,,,,,,,,,,,,,,,,,,,,,,No
29341,India,9,Uttar Pradesh,118,Agra,2013,Fatehpur sikri,25.64166667,81.77222222,,,,,,,,,,,,,,,,,,,,,,,No
29342,India,9,Uttar Pradesh,118,Agra,2013,Gangapur Basai,25.40555556,82.29583333,,,,,,,,,,,,,,,,,,,,,,,No
29343,India,9,Uttar Pradesh,118,Agra,2013,Gautam Nagar,25.325,81.81666667,,,,,,,,,,,,,,,,,,,,,,,No
29344,India,9,Uttar Pradesh,118,Agra,2013,Gopalpura,25.27555556,81.775,,,,,,,,,,,,,,,,,,,,,,,No
29345,India,9,Uttar Pradesh,118,Agra,2013,Itimadpur,25.28333333,81.93833333,,,,,,,,,,,,,,,,,,,,,,,No
29346,India,9,Uttar Pradesh,118,Agra,2013,Kagraul,25.47,81.96666667,,,,,,,,,,,,,,,,,,,,,,,No
29347,India,9,Uttar Pradesh,118,Agra,2013,Kakua,25.01666667,82.0625,,,,,,,,,,,,,,,,,,,,,,,No
29348,India,9,Uttar Pradesh,118,Agra,2013,Kheragarh,25.125,81.98333333,,,,,,,,,,,,,,,,,,,,,,,No
29349,India,9,Uttar Pradesh,118,Agra,2013,Khundauli,25.535,81.81666667,,,,,,,,,,,,,,,,,,,,,,,No
29350,India,9,Uttar Pradesh,118,Agra,2013,Kiraoli,25.70333333,81.915,,,,,,,,,,,,,,,,,,,,,,,No
29351,India,9,Uttar Pradesh,118,Agra,2013,Kolua,25.14166667,82.1,,,,,,,,,,,,,,,,,,,,,,,No
29352,India,9,Uttar Pradesh,118,Agra,2013,Lohkhera,25.25,82.03,,,,,,,,,,,,,,,,,,,,,,,No
29353,India,9,Uttar Pradesh,118,Agra,2013,Malpura,25.45,82.12083333,,,,,,,,,,,,,,,,,,,,,,,No
29354,India,9,Uttar Pradesh,118,Agra,2013,Mewli (bhara),25.35416667,81.875,,,,,,,,,,,,,,,,,,,,,,,No
29355,India,9,Uttar Pradesh,118,Agra,2013,Nagla Udaiya,25.11944444,81.99166667,,,,,,,,,,,,,,,,,,,,,,,No
29356,India,9,Uttar Pradesh,118,Agra,2013,Natauli,25.07083333,81.7375,,,,,,,,,,,,,,,,,,,,,,,No
29357,India,9,Uttar Pradesh,118,Agra,2013,Paitikhera Bagh,25.55277778,82.09166667,,,,,,,,,,,,,,,,,,,,,,,No
29358,India,9,Uttar Pradesh,118,Agra,2013,Pinahat,25.49166667,82.21666667,,,,,,,,,,,,,,,,,,,,,,,No
29359,India,9,Uttar Pradesh,118,Agra,2013,Saiyan,25.27,81.84166667,,,,,,,,,,,,,,,,,,,,,,,No
29360,India,9,Uttar Pradesh,118,Agra,2013,Samai,25.19777778,81.6125,,,,,,,,,,,,,,,,,,,,,,,No
29361,India,9,Uttar Pradesh,118,Agra,2013,Sarendhi Chauraha,25.58333333,81.97361111,,,,,,,,,,,,,,,,,,,,,,,No
29362,India,9,Uttar Pradesh,118,Agra,2013,Sehta Thapi,26.45,82.5125,,,,,,,,,,,,,,,,,,,,,,,No
29363,India,9,Uttar Pradesh,118,Agra,2013,Shahganj Prithvi Nath,26.61333333,82.53833333,,,,,,,,,,,,,,,,,,,,,,,No
29364,India,9,Uttar Pradesh,118,Agra,2013,Zaitpurkalan,26.45,82.765,,,,,,,,,,,,,,,,,,,,,,,No
29365,India,9,Uttar Pradesh,118,Agra,2014,Bah road,26.49166667,82.30833333,,,,,,,,,,,,,,,,,,,,,,,No
29366,India,9,Uttar Pradesh,118,Agra,2014,Bhara (jagnair),26.30833333,82.73166667,,,,,,,,,,,,,,,,,,,,,,,No
29368,India,9,Uttar Pradesh,118,Agra,2014,Fatehabad,26.44166667,82.67361111,,,,,,,,,,,,,,,,,,,,,,,No
29369,India,9,Uttar Pradesh,118,Agra,2014,Fatehpur sikri,26.40833333,82.39166667,,,,,,,,,,,,,,,,,,,,,,,No
29370,India,9,Uttar Pradesh,118,Agra,2014,Gangapur Basai,26.28333333,82.63333333,,,,,,,,,,,,,,,,,,,,,,,No
29371,India,9,Uttar Pradesh,118,Agra,2014,Gautam Nagar,26.55833333,82.7,,,,,,,,,,,,,,,,,,,,,,,No
29372,India,9,Uttar Pradesh,118,Agra,2014,Gopalpura,26.56166667,79.32,,,,,,,,,,,,,,,,,,,,,,,No
29373,India,9,Uttar Pradesh,118,Agra,2014,Itimadpur,26.71166667,79.41194444,,,,,,,,,,,,,,,,,,,,,,,No
29374,India,9,Uttar Pradesh,118,Agra,2014,Kagraul,26.89666667,79.43,,,,,,,,,,,,,,,,,,,,,,,No
29375,India,9,Uttar Pradesh,118,Agra,2014,Kakua,26.46666667,79.51666667,,,,,,,,,,,,,,,,,,,,,,,No
29376,India,9,Uttar Pradesh,118,Agra,2014,Kheragarh,26.595,79.53333333,,,,,,,,,,,,,,,,,,,,,,,No
29377,India,9,Uttar Pradesh,118,Agra,2014,Khundauli,26.825,79.67083333,,,,,,,,,,,,,,,,,,,,,,,No
29378,India,9,Uttar Pradesh,118,Agra,2014,Kiraoli,26.8,79.51666667,,,,,,,,,,,,,,,,,,,,,,,No
29379,India,9,Uttar Pradesh,118,Agra,2014,Kolua,26.70416667,79.57777778,,,,,,,,,,,,,,,,,,,,,,,No
29380,India,9,Uttar Pradesh,118,Agra,2014,Lohkhera,26.5125,79.38055556,,,,,,,,,,,,,,,,,,,,,,,No
29381,India,9,Uttar Pradesh,118,Agra,2014,Malpura,26.58333333,79.47083333,,,,,,,,,,,,,,,,,,,,,,,No
29382,India,9,Uttar Pradesh,118,Agra,2014,Mewli (bhara),26.75,79.60666667,,,,,,,,,,,,,,,,,,,,,,,No
29383,India,9,Uttar Pradesh,118,Agra,2014,Nagla Udaiya,26.67916667,79.63472222,,,,,,,,,,,,,,,,,,,,,,,No
29384,India,9,Uttar Pradesh,118,Agra,2014,Natauli,26.17638889,82.90416667,,,,,,,,,,,,,,,,,,,,,,,No
29385,India,9,Uttar Pradesh,118,Agra,2014,Paitikhera Bagh,26.32638889,82.95277778,,,,,,,,,,,,,,,,,,,,,,,No
29386,India,9,Uttar Pradesh,118,Agra,2014,Pinahat,26.04166667,83.16666667,,,,,,,,,,,,,,,,,,,,,,,No
29387,India,9,Uttar Pradesh,118,Agra,2014,Saiyan,26.20138889,83.22972222,,,,,,,,,,,,,,,,,,,,,,,No
29388,India,9,Uttar Pradesh,118,Agra,2014,Samai,25.925,83.05,,,,,,,,,,,,,,,,,,,,,,,No
29389,India,9,Uttar Pradesh,118,Agra,2014,Sarendhi Chauraha,25.94305556,82.9875,,,,,,,,,,,,,,,,,,,,,,,No
29390,India,9,Uttar Pradesh,118,Agra,2014,Sehta Thapi,26.2,83.01666667,,,,,,,,,,,,,,,,,,,,,,,No
29391,India,9,Uttar Pradesh,118,Agra,2014,Shahganj Prithvi Nath,25.89444444,82.81666667,,,,,,,,,,,,,,,,,,,,,,,No
29392,India,9,Uttar Pradesh,118,Agra,2014,Zaitpurkalan,26.13611111,83.09722222,,,,,,,,,,,,,,,,,,,,,,,No
29393,India,9,Uttar Pradesh,118,Agra,2015,Bah road,26.185,83.095,,,,,,,,,,,,,,,,,,,,,,,No
29394,India,9,Uttar Pradesh,118,Agra,2015,Bhara (jagnair),25.75833333,82.99166667,,,,,,,,,,,,,,,,,,,,,,,No
29396,India,9,Uttar Pradesh,118,Agra,2015,Fatehabad,25.99,82.76333333,,,,,,,,,,,,,,,,,,,,,,,No
29397,India,9,Uttar Pradesh,118,Agra,2015,Fatehpur sikri,25.96527778,83.26388889,,,,,,,,,,,,,,,,,,,,,,,No
29398,India,9,Uttar Pradesh,118,Agra,2015,Gangapur Basai,26.225,83.40833333,,,,,,,,,,,,,,,,,,,,,,,No
29399,India,9,Uttar Pradesh,118,Agra,2015,Gautam Nagar,25.86666667,82.9,,,,,,,,,,,,,,,,,,,,,,,No
29400,India,9,Uttar Pradesh,118,Agra,2015,Gopalpura,25.97333333,82.775,,,,,,,,,,,,,,,,,,,,,,,No
29401,India,9,Uttar Pradesh,118,Agra,2015,Itimadpur,25.73333333,83.01666667,,,,,,,,,,,,,,,,,,,,,,,No
29402,India,9,Uttar Pradesh,118,Agra,2015,Kagraul,26.20555556,83.21805556,,,,,,,,,,,,,,,,,,,,,,,No
29403,India,9,Uttar Pradesh,118,Agra,2015,Kakua,26.05,83.275,,,,,,,,,,,,,,,,,,,,,,,No
29404,India,9,Uttar Pradesh,118,Agra,2015,Kheragarh,25.78472222,83.07222222,,,,,,,,,,,,,,,,,,,,,,,No
29405,India,9,Uttar Pradesh,118,Agra,2015,Khundauli,26.25,83.10833333,,,,,,,,,,,,,,,,,,,,,,,No
29406,India,9,Uttar Pradesh,118,Agra,2015,Kiraoli,26.05416667,83.06388889,,,,,,,,,,,,,,,,,,,,,,,No
29407,India,9,Uttar Pradesh,118,Agra,2015,Kolua,26.09166667,82.86666667,,,,,,,,,,,,,,,,,,,,,,,No
29408,India,9,Uttar Pradesh,118,Agra,2015,Lohkhera,25.89166667,83.2,,,,,,,,,,,,,,,,,,,,,,,No
29409,India,9,Uttar Pradesh,118,Agra,2015,Malpura,26.29166667,83.30416667,,,,,,,,,,,,,,,,,,,,,,,No
29410,India,9,Uttar Pradesh,118,Agra,2015,Mewli (bhara),26.15,83.3,,,,,,,,,,,,,,,,,,,,,,,No
29411,India,9,Uttar Pradesh,118,Agra,2015,Nagla Udaiya,26.01666667,82.93194444,,,,,,,,,,,,,,,,,,,,,,,No
29412,India,9,Uttar Pradesh,118,Agra,2015,Natauli,25.67638889,83.10277778,,,,,,,,,,,,,,,,,,,,,,,No
29413,India,9,Uttar Pradesh,118,Agra,2015,Paitikhera Bagh,28.93333333,77.21666667,,,,,,,,,,,,,,,,,,,,,,,No
29414,India,9,Uttar Pradesh,118,Agra,2015,Pinahat,29.1,77.26166667,,,,,,,,,,,,,,,,,,,,,,,No
29415,India,9,Uttar Pradesh,118,Agra,2015,Saiyan,29.13333333,77.3375,,,,,,,,,,,,,,,,,,,,,,,No
29416,India,9,Uttar Pradesh,118,Agra,2015,Samai,29.10833333,77.42666667,,,,,,,,,,,,,,,,,,,,,,,No
29417,India,9,Uttar Pradesh,118,Agra,2015,Sarendhi Chauraha,28.885,77.36,,,,,,,,,,,,,,,,,,,,,,,No
29418,India,9,Uttar Pradesh,118,Agra,2015,Sehta Thapi,29.26666667,77.15833333,,,,,,,,,,,,,,,,,,,,,,,No
29419,India,9,Uttar Pradesh,118,Agra,2015,Shahganj Prithvi Nath,27.575,81.5875,,,,,,,,,,,,,,,,,,,,,,,No
29420,India,9,Uttar Pradesh,118,Agra,2015,Zaitpurkalan,27.53833333,81.43833333,,,,,,,,,,,,,,,,,,,,,,,No
29421,India,9,Uttar Pradesh,118,Agra,2016,Bah road,27.52777778,81.66666667,,,40,142,1160,0.34,,207,3.3,77,254,96,,,-9.987685314,2,53,39,420,,754,8.08,No
29422,India,9,Uttar Pradesh,118,Agra,2016,Bhara (jagnair),27.30416667,81.55972222,,60,24,638,3354,,,415,2.7,79,65,602,,,2.02,13.3,276,30,390,,2180,8.45,No
29424,India,9,Uttar Pradesh,118,Agra,2016,Fatehabad,27.86111111,81.51111111,,96,20,220,2428,1.15,,537,,26,0.66,547,,,17.6,18.8,387,27,160,,1578,8.71,No
29425,India,9,Uttar Pradesh,118,Agra,2016,Fatehpur sikri,27.88333333,81.51388889,,60,28,277,1816,0.32,,232,6,29,10,355,,,4,11.20204634,238,38,190,,1180,8.38,No
29426,India,9,Uttar Pradesh,118,Agra,2016,Gangapur Basai,27.81361111,81.57194444,,,,,,,,,,,,,,,,,,,,,,,No
29427,India,9,Uttar Pradesh,118,Agra,2016,Gautam Nagar,27.44166667,81.525,,,,,,,,,,,,,,,,,,,,,,,No
29428,India,9,Uttar Pradesh,118,Agra,2016,Gopalpura,27.98333333,81.41666667,,,,,,,,,,,,,,,,,,,,,,,No
29429,India,9,Uttar Pradesh,118,Agra,2016,Itimadpur,27.355,81.66666667,,,,,,,,,,,,,,,,,,,,,,,No
29430,India,9,Uttar Pradesh,118,Agra,2016,Kagraul,27.11666667,81.525,,,,,,,,,,,,,,,,,,,,,,,No
29431,India,9,Uttar Pradesh,118,Agra,2016,Kakua,27.11666667,81.54444444,,,,,,,,,,,,,,,,,,,,,,,No
29432,India,9,Uttar Pradesh,118,Agra,2016,Kheragarh,27.25,81.55,,,220,1298,5885,0.61,,207,4.7,319.2,9.1,607,,,-68.34100266,6.1,1264,35,1880,,3825,7.81,No
29433,India,9,Uttar Pradesh,118,Agra,2016,Khundauli,27.55555556,81.43888889,,,72,652,3092,0.32,,305,6.9,124.8,60,425,,,-17.97925698,7,340,36,700,,2010,8.02,No
29434,India,9,Uttar Pradesh,118,Agra,2016,Kiraoli,28.33333333,81.13361111,,,,,,,,,,,,,,,,,,,,,,,No
29435,India,9,Uttar Pradesh,118,Agra,2016,Kolua,28.16666667,81.3,,,,,,,,,,,,,,,,,,,,,,,No
29436,India,9,Uttar Pradesh,118,Agra,2016,Lohkhera,27.89555556,81.64611111,,,,,,,,,,,,,,,,,,,,,,,No
29437,India,9,Uttar Pradesh,118,Agra,2016,Malpura,27.71666667,81.54444444,,,,,,,,,,,,,,,,,,,,,,,No
29438,India,9,Uttar Pradesh,118,Agra,2016,Mewli (bhara),27.41111111,81.37833333,,,,,,,,,,,,,,,,,,,,,,,No
29439,India,9,Uttar Pradesh,118,Agra,2016,Nagla Udaiya,27.71944444,81.37916667,,,,,,,,,,,,,,,,,,,,,,,No
29440,India,9,Uttar Pradesh,118,Agra,2016,Natauli,25.825,84.21388889,,,,,,,,,,,,,,,,,,,,,,,No
29441,India,9,Uttar Pradesh,118,Agra,2016,Paitikhera Bagh,25.78333333,84.45416667,,,,,,,,,,,,,,,,,,,,,,,No
29442,India,9,Uttar Pradesh,118,Agra,2016,Pinahat,25.75,84.16666667,,,,,,,,,,,,,,,,,,,,,,,No
29443,India,9,Uttar Pradesh,118,Agra,2016,Saiyan,25.88333333,84.22055556,,60,32,39,1111,0.6,,329,1.5,83,,63,,,-2.188181072,1.3,150,31,425,,722,8.59,No
29444,India,9,Uttar Pradesh,118,Agra,2016,Samai,26.09611111,84.06666667,,,,,,,,,,,,,,,,,,,,,,,No
29445,India,9,Uttar Pradesh,118,Agra,2016,Sarendhi Chauraha,25.81888889,83.975,,,,,,,,,,,,,,,,,,,,,,,No
29446,India,9,Uttar Pradesh,118,Agra,2016,Sehta Thapi,25.74444444,84.01027778,,,,,,,,,,,,,,,,,,,,,,,No
29447,India,9,Uttar Pradesh,118,Agra,2016,Shahganj Prithvi Nath,25.73333333,84.51666667,,,,,,,,,,,,,,,,,,,,,,,No
29448,India,9,Uttar Pradesh,118,Agra,2016,Zaitpurkalan,26.00277778,83.96666667,,,,,,,,,,,,,,,,,,,,,,,No
29449,India,9,Uttar Pradesh,118,Agra,2017,Bah road,25.83333333,84.03333333,,,,,,,,,,,,,,,,,,,,,,,No
29450,India,9,Uttar Pradesh,118,Agra,2017,Bhara (jagnair),25.73333333,84.29305556,,,,,,,,,,,,,,,,,,,,,,,No
29452,India,9,Uttar Pradesh,118,Agra,2017,Fatehabad,25.81388889,83.88888889,,,,,,,,,,,,,,,,,,,,,,,No
29453,India,9,Uttar Pradesh,118,Agra,2017,Fatehpur sikri,25.75,84.6,,,,,,,,,,,,,,,,,,,,,,,No
29454,India,9,Uttar Pradesh,118,Agra,2017,Gangapur Basai,25.93555556,84.08333333,,,,,,,,,,,,,,,,,,,,,,,No
29455,India,9,Uttar Pradesh,118,Agra,2017,Gautam Nagar,25.91944444,84,,,,,,,,,,,,,,,,,,,,,,,No
29456,India,9,Uttar Pradesh,118,Agra,2017,Gopalpura,25.8125,84.16805556,,,,,,,,,,,,,,,,,,,,,,,No
29457,India,9,Uttar Pradesh,118,Agra,2017,Itimadpur,26.10833333,83.93333333,,,,,,,,,,,,,,,,,,,,,,,No
29458,India,9,Uttar Pradesh,118,Agra,2017,Kagraul,25.75277778,84.10555556,,,,,,,,,,,,,,,,,,,,,,,No
29459,India,9,Uttar Pradesh,118,Agra,2017,Kakua,25.89722222,84.325,,,,,,,,,,,,,,,,,,,,,,,No
29460,India,9,Uttar Pradesh,118,Agra,2017,Kheragarh,25.9,83.8,,,,,,,,,,,,,,,,,,,,,,,No
29461,India,9,Uttar Pradesh,118,Agra,2017,Khundauli,25.95138889,84.00833333,,,,,,,,,,,,,,,,,,,,,,,No
29462,India,9,Uttar Pradesh,118,Agra,2017,Kiraoli,25.85,83.86166667,,,,,,,,,,,,,,,,,,,,,,,No
29463,India,9,Uttar Pradesh,118,Agra,2017,Kolua,25.575,83.94027778,,,,,,,,,,,,,,,,,,,,,,,No
29464,India,9,Uttar Pradesh,118,Agra,2017,Lohkhera,26.03333333,84.05833333,,,,,,,,,,,,,,,,,,,,,,,No
29465,India,9,Uttar Pradesh,118,Agra,2017,Malpura,25.8375,83.76944444,,,,,,,,,,,,,,,,,,,,,,,No
29466,India,9,Uttar Pradesh,118,Agra,2017,Mewli (bhara),25.84555556,84.37888889,,,,,,,,,,,,,,,,,,,,,,,No
29467,India,9,Uttar Pradesh,118,Agra,2017,Nagla Udaiya,26.12333333,83.87166667,,,,,,,,,,,,,,,,,,,,,,,No
29468,India,9,Uttar Pradesh,118,Agra,2017,Natauli,27.41666667,82.16666667,,,,,,,,,,,,,,,,,,,,,,,No
29469,India,9,Uttar Pradesh,118,Agra,2017,Paitikhera Bagh,27.73694444,82.25277778,,,,,,,,,,,,,,,,,,,,,,,No
29470,India,9,Uttar Pradesh,118,Agra,2017,Pinahat,27.23083333,82.5,,,,,,,,,,,,,,,,,,,,,,,No
29471,India,9,Uttar Pradesh,118,Agra,2017,Saiyan,27.66388889,82.65722222,,,,,,,,,,,,,,,,,,,,,,,No
29472,India,9,Uttar Pradesh,118,Agra,2017,Samai,27.5375,82.5375,,,,,,,,,,,,,,,,,,,,,,,No
29473,India,9,Uttar Pradesh,118,Agra,2017,Sarendhi Chauraha,27.65361111,82.28083333,,,,,,,,,,,,,,,,,,,,,,,No
29474,India,9,Uttar Pradesh,118,Agra,2017,Sehta Thapi,27.52166667,82.66666667,,,,,,,,,,,,,,,,,,,,,,,No
29475,India,9,Uttar Pradesh,118,Agra,2017,Shahganj Prithvi Nath,27.59444444,82.33611111,,,,,,,,,,,,,,,,,,,,,,,No
29476,India,9,Uttar Pradesh,118,Agra,2017,Zaitpurkalan,27.35444444,82.35611111,,,,,,,,,,,,,,,,,,,,,,,No
29477,India,9,Uttar Pradesh,118,Agra,2018,Bah road,27.52666667,82.41305556,,,,,,,,,,,,,,,,,,,,,,,No
29478,India,9,Uttar Pradesh,118,Agra,2018,Bhara (jagnair),25.495,80.525,,,56,1063.8,4443,2.16,,622.2,1,204,25,715,,,,,391,16,990,,,8.01,No
29480,India,9,Uttar Pradesh,118,Agra,2018,Fatehabad,25.27694444,80.55666667,,,,,,,,,,,,,,,,,,,,,,,No
29481,India,9,Uttar Pradesh,118,Agra,2018,Fatehpur sikri,25.54583333,80.70277778,,,520,1595.7,7450,,,610,68,168,59,758,,,,,917,35,2000,,,7.64,No
29482,India,9,Uttar Pradesh,118,Agra,2018,Gangapur Basai,25.54666667,80.71,,,,,,,,,,,,,,,,,,,,,,,No
29483,India,9,Uttar Pradesh,118,Agra,2018,Gautam Nagar,25.24166667,80.65,,,,,,,,,,,,,,,,,,,,,,,No
